'RATIO','INCLUDED?', 'SHEET', 'LINE', 'WORD'
86,1,stocking,352,1952.
67,0,,0,
86,1,stocking,353,trout.
80,0,,0,
67,0,,0,
69,0,,0,
80,0,,0,
50,0,,0,
0,0,,0,
86,1,stocking,354,1979.
75,0,,0,
50,0,,0,
88,1,eradication,59,9/8/65
59,0,,0,
86,1,stocking,355,survival.
46,0,,0,
50,0,,0,
86,1,stocking,356,83
67,0,,0,
46,0,,0,
86,0,,0,
53,0,,0,
71,0,,0,
56,0,,0,
50,0,,0,
63,0,,0,
70,0,,0,
86,1,stocking,357,failure.
50,0,,0,
71,0,,0,
83,0,,0,
67,0,,0,
0,0,,0,
86,1,stocking,358,6/29/71.
88,1,stocking,359,visibility.
62,0,,0,
88,1,stocking,360,8/75.
53,0,,0,
88,1,stocking,361,7/77.
88,1,stocking,362,8/78.
67,0,,0,
43,0,,0,
50,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
73,0,,0,
67,0,,0,
60,0,,0,
60,0,,0,
75,0,,0,
53,0,,0,
55,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
75,0,,0,
86,1,stocking,364,(FC)
100,0,,0,
100,0,,0,
67,0,,0,
53,0,,0,
53,0,,0,
67,0,,0,
50,0,,0,
0,0,,0,
71,0,,0,
100,0,,0,
94,0,,0,
75,0,,0,
100,0,,0,
73,0,,0,
86,1,stocking,366,IFR
86,1,stocking,367,IFR
100,0,,0,
86,1,stocking,368,IFR
59,0,,0,
0,0,,0,
50,0,,0,
86,1,stocking,369,5/30/75.
53,0,,0,
67,0,,0,
50,0,,0,
88,1,habitat,28,1977.
86,1,stocking,370,5/30/78.
88,1,habitat,29,1978
80,0,,0,
86,1,stocking,371,5/81.
55,0,,0,
88,1,eradication,61,1963
86,1,stocking,372,1964
71,0,,0,
73,0,,0,
86,1,stocking,374,1968
100,0,,0,
86,1,stocking,376,1976.
0,0,,0,
86,1,stocking,377,returns.
50,0,,0,
0,0,,0,
50,0,,0,
67,0,,0,
88,1,stocking,378,released
88,1,stocking,379,73.
86,1,stocking,380,1974.
88,1,stocking,381,7/75.
88,1,stocking,382,1977.
57,0,,0,
57,0,,0,
88,1,stocking,383,6/80
67,0,,0,
73,0,,0,
55,0,,0,
46,0,,0,
50,0,,0,
61,0,,0,
0,0,,0,
0,0,,0,
100,0,,0,
88,1,stocking,385,.
100,0,,0,
0,0,,0,
67,0,,0,
57,0,,0,
73,0,,0,
50,0,,0,
53,0,,0,
53,0,,0,
0,0,,0,
56,0,,0,
53,0,,0,
67,0,,0,
100,0,,0,
53,0,,0,
75,0,,0,
57,0,,0,
67,0,,0,
57,0,,0,
67,0,,0,
38,0,,0,
100,0,,0,
50,0,,0,
86,1,eradication,64,5/82;
50,0,,0,
46,0,,0,
77,0,,0,
67,0,,0,
50,0,,0,
84,0,,0,
56,0,,0,
60,0,,0,
0,0,,0,
92,1,stocking,388,1933.
100,0,,0,
84,0,,0,
57,0,,0,
44,0,,0,
44,0,,0,
0,0,,0,
100,0,,0,
55,0,,0,
71,0,,0,
86,1,stocking,390,1967
62,0,,0,
57,0,,0,
53,0,,0,
50,0,,0,
67,0,,0,
57,0,,0,
50,0,,0,
50,0,,0,
90,1,eradication,66,Sept.
86,1,stocking,391,fingerlings.
67,0,,0,
88,1,stocking,392,1951
100,0,,0,
50,0,,0,
88,1,eradication,67,1941.
75,0,,0,
86,1,stocking,394,since
75,0,,0,
86,1,stocking,395,thru
71,0,,0,
100,0,,0,
63,0,,0,
67,0,,0,
86,1,stocking,396,1960.
88,1,stocking,397,&
80,0,,0,
88,1,eradication,68,1961
94,0,,0,
100,0,,0,
77,0,,0,
60,0,,0,
67,0,,0,
53,0,,0,
100,0,,0,
100,0,,0,
57,0,,0,
67,0,,0,
50,0,,0,
44,0,,0,
56,0,,0,
60,0,,0,
67,0,,0,
80,0,,0,
67,0,,0,
61,0,,0,
100,0,,0,
73,0,,0,
94,0,,0,
69,0,,0,
58,0,,0,
62,0,,0,
71,0,,0,
100,0,,0,
60,0,,0,
59,0,,0,
53,0,,0,
86,1,stocking,404,fry.
62,0,,0,
82,0,,0,
53,0,,0,
100,0,,0,
86,1,stocking,405,1957.
75,0,,0,
0,0,,0,
50,0,,0,
43,0,,0,
50,0,,0,
62,0,,0,
57,0,,0,
43,0,,0,
86,1,stocking,406,yearlings.
0,0,,0,
57,0,,0,
56,0,,0,
57,0,,0,
88,1,stocking,407,discontinued
59,0,,0,
80,0,,0,
62,0,,0,
44,0,,0,
50,0,,0,
84,0,,0,
86,1,stocking,408,stocked
57,0,,0,
50,0,,0,
50,0,,0,
100,0,,0,
88,0,,0,
50,0,,0,
67,0,,0,
75,0,,0,
53,0,,0,
75,0,,0,
80,0,,0,
67,0,,0,
43,0,,0,
67,0,,0,
75,0,,0,
88,1,eradication,70,1961
67,0,,0,
46,0,,0,
57,0,,0,
0,0,,0,
67,0,,0,
62,0,,0,
62,0,,0,
67,0,,0,
67,0,,0,
82,0,,0,
88,1,stocking,410,planted.
75,0,,0,
86,1,stocking,411,marsh.
80,0,,0,
75,0,,0,
50,0,,0,
57,0,,0,
55,0,,0,
88,1,habitat,31,installed
64,0,,0,
100,0,,0,
80,0,,0,
88,1,stocking,412,1960
53,0,,0,
100,0,,0,
67,0,,0,
53,0,,0,
43,0,,0,
0,0,,0,
67,0,,0,
80,0,,0,
50,0,,0,
50,0,,0,
100,0,,0,
88,1,habitat,32,1951.
77,0,,0,
75,0,,0,
86,1,stocking,414,'55.
74,0,,0,
80,0,,0,
67,0,,0,
46,0,,0,
46,0,,0,
67,0,,0,
71,0,,0,
50,0,,0,
55,0,,0,
59,0,,0,
86,1,stocking,415,12/54.
77,0,,0,
86,1,stocking,416,12/55
50,0,,0,
50,0,,0,
77,0,,0,
64,0,,0,
67,0,,0,
50,0,,0,
50,0,,0,
57,0,,0,
59,0,,0,
86,1,stocking,417,1980
86,1,stocking,418,stocked
71,0,,0,
50,0,,0,
86,1,stocking,419,noted.
50,0,,0,
57,0,,0,
88,1,stocking,420,"1974,"
88,1,stocking,421,8/75.
88,1,stocking,422,9/76.
88,1,stocking,423,6/78.
57,0,,0,
86,1,stocking,424,1980.
67,0,,0,
100,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,427,noted.
67,0,,0,
71,0,,0,
53,0,,0,
80,0,,0,
67,0,,0,
57,0,,0,
86,1,stocking,428,11/15/67.
59,0,,0,
86,1,stocking,429,1970.
80,0,,0,
29,0,,0,
50,0,,0,
67,0,,0,
67,0,,0,
86,1,stocking,430,then.
88,1,habitat,34,(LS)
60,0,,0,
67,0,,0,
53,0,,0,
88,1,eradication,72,(LSI)
67,0,,0,
86,1,stocking,431,(LSI)
53,0,,0,
53,0,,0,
67,0,,0,
53,0,,0,
53,0,,0,
88,1,stocking,432,begun
80,0,,0,
100,0,,0,
88,1,habitat,36,1953.
71,0,,0,
88,1,stocking,433,unsatisfactory.
80,0,,0,
67,0,,0,
75,0,,0,
67,0,,0,
46,0,,0,
94,0,,0,
50,0,,0,
67,0,,0,
40,0,,0,
86,1,eradication,73,w/fykes.
67,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
53,0,,0,
53,0,,0,
50,0,,0,
50,0,,0,
47,0,,0,
0,0,,0,
55,0,,0,
67,0,,0,
0,0,,0,
62,0,,0,
46,0,,0,
62,0,,0,
67,0,,0,
86,1,eradication,74,I.A.R.
53,0,,0,
50,0,,0,
62,0,,0,
62,0,,0,
52,0,,0,
46,0,,0,
67,0,,0,
57,0,,0,
83,0,,0,
67,0,,0,
71,0,,0,
83,0,,0,
73,0,,0,
86,1,stocking,439,trout
91,0,,0,
88,1,eradication,75,LSI
88,1,eradication,76,LSI
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
67,0,,0,
57,0,,0,
100,0,,0,
46,0,,0,
75,0,,0,
67,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
86,1,stocking,442,1967
71,0,,0,
80,0,,0,
55,0,,0,
83,0,,0,
75,0,,0,
0,0,,0,
0,0,,0,
73,0,,0,
55,0,,0,
76,0,,0,
88,1,habitat,37,"1978,"
40,0,,0,
86,1,stocking,443,1960-61.
75,0,,0,
95,0,,0,
100,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
46,0,,0,
86,1,stocking,446,trout.
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
56,0,,0,
60,0,,0,
67,0,,0,
86,1,stocking,447,1966.
57,0,,0,
67,0,,0,
53,0,,0,
46,0,,0,
83,0,,0,
53,0,,0,
73,0,,0,
86,1,stocking,448,10/20/64
67,0,,0,
64,0,,0,
80,0,,0,
67,0,,0,
67,0,,0,
73,0,,0,
46,0,,0,
86,1,stocking,449,83
80,0,,0,
86,1,eradication,79,effort
94,0,,0,
86,1,stocking,451,58-59.
100,0,,0,
67,0,,0,
69,0,,0,
86,1,stocking,453,5/8/71
75,0,,0,
57,0,,0,
100,0,,0,
0,0,,0,
0,0,,0,
67,0,,0,
50,0,,0,
57,0,,0,
71,0,,0,
59,0,,0,
67,0,,0,
75,0,,0,
46,0,,0,
75,0,,0,
86,1,eradication,80,good
75,0,,0,
86,1,eradication,81,strong.
75,0,,0,
75,0,,0,
86,1,stocking,455,time
77,0,,0,
67,0,,0,
94,0,,0,
71,0,,0,
53,0,,0,
70,0,,0,
86,1,stocking,457,"1955,59,63"
100,0,,0,
75,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
50,0,,0,
67,0,,0,
60,0,,0,
0,0,,0,
86,1,habitat,41,planned.
100,0,,0,
80,0,,0,
86,1,stocking,459,1964
50,0,,0,
86,1,stocking,460,1964
94,0,,0,
59,0,,0,
94,0,,0,
100,0,,0,
13,0,,0,
71,0,,0,
71,0,,0,
60,0,,0,
57,0,,0,
86,1,stocking,464,present.
67,0,,0,
53,0,,0,
84,0,,0,
67,0,,0,
50,0,,0,
100,0,,0,
86,1,stocking,466,1952.
74,0,,0,
62,0,,0,
46,0,,0,
74,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
57,0,,0,
43,0,,0,
57,0,,0,
67,0,,0,
86,1,stocking,467,1978.
56,0,,0,
44,0,,0,
46,0,,0,
10,0,,0,
60,0,,0,
58,0,,0,
47,0,,0,
50,0,,0,
75,0,,0,
53,0,,0,
67,0,,0,
78,0,,0,
88,0,,0,
77,0,,0,
53,0,,0,
86,1,stocking,469,1948.
86,1,stocking,470,1960).
57,0,,0,
75,0,,0,
67,0,,0,
86,1,eradication,82,81.
86,1,stocking,471,81.
57,0,,0,
88,1,habitat,42,1948
80,0,,0,
0,0,,0,
67,0,,0,
100,0,,0,
88,0,,0,
75,0,,0,
100,0,,0,
80,0,,0,
100,0,,0,
67,0,,0,
75,0,,0,
86,1,stocking,475,1971.
67,0,,0,
67,0,,0,
86,1,stocking,476,1973.
50,0,,0,
71,0,,0,
50,0,,0,
47,0,,0,
67,0,,0,
46,0,,0,
43,0,,0,
100,0,,0,
55,0,,0,
86,1,stocking,477,8/27/47.
86,1,stocking,478,1955-58
86,1,stocking,479,stocked
67,0,,0,
67,0,,0,
71,0,,0,
67,0,,0,
80,0,,0,
86,1,eradication,84,removed
67,0,,0,
67,0,,0,
67,0,,0,
71,0,,0,
60,0,,0,
55,0,,0,
75,0,,0,
88,1,stocking,480,8/78
43,0,,0,
88,1,stocking,481,8/80
0,0,,0,
86,1,stocking,482,1959
80,0,,0,
95,0,,0,
95,0,,0,
100,0,,0,
55,0,,0,
75,0,,0,
50,0,,0,
75,0,,0,
69,0,,0,
75,0,,0,
62,0,,0,
75,0,,0,
88,1,eradication,85,#2
86,1,stocking,485,(cont.)
77,0,,0,
86,1,stocking,486,1954
86,1,stocking,487,'55.
86,1,stocking,488,1959-60
82,0,,0,
0,0,,0,
86,1,stocking,489,8050
94,0,,0,
46,0,,0,
86,1,stocking,491,survey.
86,1,stocking,492,1969
60,0,,0,
0,0,,0,
88,1,stocking,493,1970.
86,1,stocking,494,1976.
75,0,,0,
100,0,,0,
88,0,,0,
100,0,,0,
86,1,stocking,498,1962
83,0,,0,
100,0,,0,
86,1,stocking,499,1948
67,0,,0,
64,0,,0,
100,0,,0,
83,0,,0,
57,0,,0,
67,0,,0,
86,1,stocking,500,1960.
67,0,,0,
88,1,eradication,87,normally.
50,0,,0,
75,0,,0,
86,1,stocking,501,6-12-64.
43,0,,0,
86,1,stocking,502,6/30/65.
71,0,,0,
100,0,,0,
53,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
75,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
57,0,,0,
46,0,,0,
67,0,,0,
73,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
86,1,eradication,89,decline.
100,0,,0,
75,0,,0,
62,0,,0,
100,0,,0,
86,1,stocking,509,1942-
80,0,,0,
86,1,stocking,510,netting
67,0,,0,
86,1,stocking,511,1948.
86,1,stocking,512,1951.
86,1,stocking,513,"fishing,"
75,0,,0,
46,0,,0,
67,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
86,1,eradication,90,1980.
67,0,,0,
84,0,,0,
86,1,regulation,56,anglers.
86,1,stocking,515,planted
100,0,,0,
86,1,stocking,517,1961
62,0,,0,
50,0,,0,
100,0,,0,
50,0,,0,
67,0,,0,
86,1,stocking,519,55
100,0,,0,
100,0,,0,
86,1,stocking,522,marsh
88,1,stocking,523,history.
100,0,,0,
77,0,,0,
67,0,,0,
50,0,,0,
53,0,,0,
53,0,,0,
67,0,,0,
78,0,,0,
77,0,,0,
62,0,,0,
71,0,,0,
59,0,,0,
71,0,,0,
67,0,,0,
67,0,,0,
75,0,,0,
62,0,,0,
88,1,stocking,525,advisable.
64,0,,0,
62,0,,0,
62,0,,0,
71,0,,0,
53,0,,0,
75,0,,0,
86,1,stocking,526,1973.
74,0,,0,
86,1,stocking,527,survival.
74,0,,0,
86,1,stocking,528,1980
67,0,,0,
57,0,,0,
73,0,,0,
100,0,,0,
86,1,stocking,529,annually.
44,0,,0,
77,0,,0,
83,0,,0,
47,0,,0,
67,0,,0,
73,0,,0,
86,1,stocking,530,1976.
75,0,,0,
0,0,,0,
67,0,,0,
67,0,,0,
50,0,,0,
67,0,,0,
73,0,,0,
59,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,534,toxic.
100,0,,0,
56,0,,0,
57,0,,0,
53,0,,0,
53,0,,0,
67,0,,0,
57,0,,0,
86,1,stocking,536,?
71,0,,0,
0,0,,0,
94,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
94,0,,0,
86,1,stocking,539,4/54.
86,1,stocking,540,7/54.
86,1,stocking,541,11/55
86,1,stocking,542,12/56.
67,0,,0,
64,0,,0,
75,0,,0,
100,0,,0,
25,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,547,1939-42.
0,0,,0,
50,0,,0,
67,0,,0,
77,0,,0,
75,0,,0,
67,0,,0,
80,0,,0,
57,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
71,0,,0,
88,1,stocking,551,status
100,0,,0,
100,0,,0,
80,0,,0,
94,0,,0,
86,1,stocking,555,1966
88,1,eradication,93,1956.
86,1,stocking,556,itself.)
67,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
67,0,,0,
67,0,,0,
43,0,,0,
74,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
53,0,,0,
50,0,,0,
100,0,,0,
50,0,,0,
62,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
59,0,,0,
88,1,stocking,557,policy.
67,0,,0,
67,0,,0,
67,0,,0,
46,0,,0,
80,0,,0,
88,1,stocking,558,harvested.
0,0,,0,
67,0,,0,
77,0,,0,
80,0,,0,
46,0,,0,
60,0,,0,
80,0,,0,
75,0,,0,
67,0,,0,
100,0,,0,
86,1,stocking,560,prog.
86,1,eradication,94,ghts
57,0,,0,
71,0,,0,
62,0,,0,
75,0,,0,
67,0,,0,
62,0,,0,
86,1,stocking,561,'69.
57,0,,0,
62,0,,0,
100,0,,0,
67,0,,0,
75,0,,0,
71,0,,0,
100,0,,0,
60,0,,0,
57,0,,0,
55,0,,0,
67,0,,0,
86,1,stocking,564,and
83,0,,0,
86,1,stocking,565,1954
67,0,,0,
100,0,,0,
67,0,,0,
0,0,,0,
100,0,,0,
80,0,,0,
50,0,,0,
60,0,,0,
86,1,stocking,568,4/23/54
53,0,,0,
86,1,stocking,569,1973-1975.
57,0,,0,
67,0,,0,
80,0,,0,
67,0,,0,
67,0,,0,
46,0,,0,
86,1,stocking,570,1961.
0,0,,0,
67,0,,0,
50,0,,0,
88,1,stocking,571,stocking
100,0,,0,
65,0,,0,
86,1,stocking,573,SF.
56,0,,0,
80,0,,0,
82,0,,0,
86,1,eradication,95,thereafter
94,0,,0,
86,1,stocking,575,planted
100,0,,0,
56,0,,0,
50,0,,0,
80,0,,0,
80,0,,0,
60,0,,0,
75,0,,0,
75,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
50,0,,0,
75,0,,0,
88,1,stocking,577,5/21/76.
75,0,,0,
88,1,stocking,578,5/78.
62,0,,0,
86,1,stocking,579,1965
86,1,stocking,580,1966.
100,0,,0,
67,0,,0,
42,0,,0,
62,0,,0,
67,0,,0,
86,1,eradication,96,4/78
86,1,stocking,582,5/78
75,0,,0,
86,1,stocking,583,"1980,81,83."
94,0,,0,
47,0,,0,
50,0,,0,
50,0,,0,
69,0,,0,
67,0,,0,
56,0,,0,
86,1,stocking,585,6-11-58
67,0,,0,
88,1,eradication,97,1959.
100,0,,0,
88,1,stocking,586,1959.
75,0,,0,
73,0,,0,
67,0,,0,
100,0,,0,
86,1,stocking,587,1961.
86,1,stocking,588,1948.
62,0,,0,
50,0,,0,
57,0,,0,
86,1,stocking,589,1952.
100,0,,0,
0,0,,0,
86,1,stocking,591,1953.
80,0,,0,
86,1,stocking,592,1957.
71,0,,0,
10,0,,0,
67,0,,0,
77,0,,0,
80,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
53,0,,0,
86,1,stocking,594,1937-39.
86,1,stocking,595,caught.
95,0,,0,
75,0,,0,
53,0,,0,
88,1,stocking,597,started
88,1,stocking,598,began
80,0,,0,
50,0,,0,
73,0,,0,
0,0,,0,
0,0,,0,
40,0,,0,
84,0,,0,
86,1,stocking,599,planted
46,0,,0,
100,0,,0,
57,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
60,0,,0,
80,0,,0,
86,1,stocking,604,1940.
88,1,habitat,48,1947.
0,0,,0,
55,0,,0,
62,0,,0,
86,1,stocking,605,present
57,0,,0,
73,0,,0,
86,1,stocking,606,survival.
67,0,,0,
62,0,,0,
86,1,stocking,607,74-79
60,0,,0,
46,0,,0,
71,0,,0,
80,0,,0,
53,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
57,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
50,0,,0,
0,0,,0,
67,0,,0,
67,0,,0,
50,0,,0,
50,0,,0,
75,0,,0,
57,0,,0,
62,0,,0,
50,0,,0,
67,0,,0,
80,0,,0,
94,0,,0,
57,0,,0,
86,1,stocking,610,12/15/65
100,0,,0,
0,0,,0,
0,0,,0,
50,0,,0,
88,1,habitat,49,1952.
100,0,,0,
67,0,,0,
56,0,,0,
86,1,stocking,612,1962
86,1,stocking,613,1965
67,0,,0,
53,0,,0,
82,0,,0,
50,0,,0,
0,0,,0,
86,1,stocking,614,1957.
0,0,,0,
0,0,,0,
62,0,,0,
57,0,,0,
67,0,,0,
100,0,,0,
57,0,,0,
83,0,,0,
86,1,stocking,615,4/19/63
80,0,,0,
71,0,,0,
80,0,,0,
59,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
57,0,,0,
67,0,,0,
86,1,stocking,616,6/12-19/64.
75,0,,0,
57,0,,0,
67,0,,0,
71,0,,0,
62,0,,0,
0,0,,0,
86,1,stocking,617,1941.
0,0,,0,
47,0,,0,
0,0,,0,
0,0,,0,
100,0,,0,
53,0,,0,
78,0,,0,
86,1,stocking,619,1963.
75,0,,0,
100,0,,0,
62,0,,0,
46,0,,0,
100,0,,0,
46,0,,0,
88,1,stocking,620,reflooded
46,0,,0,
86,1,stocking,621,7/12/67
88,1,eradication,98,deleted.
0,0,,0,
0,0,,0,
50,0,,0,
60,0,,0,
53,0,,0,
50,0,,0,
55,0,,0,
67,0,,0,
86,1,stocking,622,"10-15"""
100,0,,0,
0,0,,0,
75,0,,0,
46,0,,0,
67,0,,0,
67,0,,0,
88,1,eradication,99,rotenone
86,1,stocking,624,10/65
67,0,,0,
80,0,,0,
94,0,,0,
80,0,,0,
60,0,,0,
88,1,eradication,100,time.
75,0,,0,
50,0,,0,
88,1,stocking,626,discontinued
88,1,habitat,52,1948-49
67,0,,0,
67,0,,0,
86,1,regulation,63,(Mgt.)
100,0,,0,
75,0,,0,
89,1,eradication,101,1960.
86,1,stocking,628,1961.
75,0,,0,
94,0,,0,
60,0,,0,
100,0,,0,
67,0,,0,
86,1,stocking,630,material.
55,0,,0,
75,0,,0,
86,1,eradication,102,acres.
57,0,,0,
100,0,,0,
100,0,,0,
55,0,,0,
67,0,,0,
75,0,,0,
50,0,,0,
75,0,,0,
67,0,,0,
100,0,,0,
88,1,stocking,633,club.
80,0,,0,
57,0,,0,
43,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
53,0,,0,
75,0,,0,
86,1,stocking,635,fingerling.
82,0,,0,
53,0,,0,
67,0,,0,
88,1,stocking,636,5/24/72.BRY
71,0,,0,
88,1,stocking,637,1971.
88,1,stocking,638,1974.
57,0,,0,
60,0,,0,
53,0,,0,
86,1,stocking,639,I
75,0,,0,
82,0,,0,
100,0,,0,
100,0,,0,
62,0,,0,
47,0,,0,
29,0,,0,
15,0,,0,
64,0,,0,
67,0,,0,
46,0,,0,
86,1,stocking,641,of
86,1,stocking,642,1961
67,0,,0,
71,0,,0,
83,0,,0,
47,0,,0,
67,0,,0,
67,0,,0,
77,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
80,0,,0,
75,0,,0,
100,0,,0,
86,1,stocking,644,stocked
67,0,,0,
60,0,,0,
61,0,,0,
61,0,,0,
0,0,,0,
50,0,,0,
53,0,,0,
80,0,,0,
86,1,stocking,645,recovery.
86,1,stocking,646,recovery.
73,0,,0,
55,0,,0,
0,0,,0,
60,0,,0,
86,1,stocking,647,year.
57,0,,0,
100,0,,0,
88,1,habitat,55,1956
67,0,,0,
80,0,,0,
100,0,,0,
75,0,,0,
83,0,,0,
100,0,,0,
88,0,,0,
75,0,,0,
60,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
60,0,,0,
60,0,,0,
0,0,,0,
60,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
88,1,stocking,650,Lk.
0,0,,0,
62,0,,0,
62,0,,0,
57,0,,0,
60,0,,0,
73,0,,0,
100,0,,0,
88,0,,0,
61,0,,0,
60,0,,0,
57,0,,0,
55,0,,0,
57,0,,0,
50,0,,0,
46,0,,0,
0,0,,0,
53,0,,0,
86,1,stocking,652,1948.
67,0,,0,
86,1,stocking,653,available.
62,0,,0,
67,0,,0,
64,0,,0,
47,0,,0,
86,1,stocking,654,1977.
50,0,,0,
80,0,,0,
86,1,stocking,655,1979.
86,1,stocking,656,planted
88,1,eradication,107,Survey
86,1,stocking,657,1958
88,1,eradication,108,1958.
100,0,,0,
67,0,,0,
56,0,,0,
86,1,stocking,658,1967.
86,1,stocking,659,1960
83,0,,0,
75,0,,0,
67,0,,0,
80,0,,0,
50,0,,0,
71,0,,0,
88,1,stocking,660,reputation
86,1,stocking,661,1951-52
50,0,,0,
88,1,habitat,57,1957
67,0,,0,
100,0,,0,
88,1,stocking,663,record
75,0,,0,
100,0,,0,
75,0,,0,
50,0,,0,
60,0,,0,
67,0,,0,
86,1,stocking,665,1973.
86,1,stocking,666,1974.
83,0,,0,
59,0,,0,
71,0,,0,
67,0,,0,
88,1,eradication,109,removed.
93,0,,0,
67,0,,0,
58,0,,0,
67,0,,0,
89,1,eradication,110,fish
100,0,,0,
67,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
53,0,,0,
100,0,,0,
86,1,stocking,669,1959
67,0,,0,
71,0,,0,
86,1,stocking,670,5/17/
86,1,stocking,671,Ohio.
86,1,stocking,672,5P28/64.
67,0,,0,
67,0,,0,
62,0,,0,
100,0,,0,
75,0,,0,
0,0,,0,
50,0,,0,
94,0,,0,
62,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
83,0,,0,
100,0,,0,
67,0,,0,
57,0,,0,
0,0,,0,
60,0,,0,
42,0,,0,
50,0,,0,
100,0,,0,
53,0,,0,
67,0,,0,
86,1,stocking,678,Club.
100,0,,0,
57,0,,0,
67,0,,0,
53,0,,0,
57,0,,0,
86,1,stocking,680,planted
44,0,,0,
0,0,,0,
50,0,,0,
46,0,,0,
67,0,,0,
80,0,,0,
62,0,,0,
50,0,,0,
88,0,,0,
55,0,,0,
57,0,,0,
50,0,,0,
53,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,682,1955.
100,0,,0,
88,1,habitat,59,fishing.
86,1,stocking,684,stocked
44,0,,0,
80,0,,0,
59,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
73,0,,0,
86,1,stocking,685,1948
75,0,,0,
86,1,stocking,686,1937-40)
100,0,,0,
67,0,,0,
100,0,,0,
75,0,,0,
86,1,stocking,689,1966
95,0,,0,
67,0,,0,
88,1,stocking,691,1968
60,0,,0,
86,1,stocking,692,1962.
57,0,,0,
67,0,,0,
67,0,,0,
60,0,,0,
0,0,,0,
0,0,,0,
67,0,,0,
0,0,,0,
88,1,stocking,693,1949.
60,0,,0,
53,0,,0,
67,0,,0,
80,0,,0,
60,0,,0,
67,0,,0,
86,1,stocking,694,1983.
71,0,,0,
83,0,,0,
69,0,,0,
50,0,,0,
62,0,,0,
60,0,,0,
50,0,,0,
67,0,,0,
88,1,stocking,695,now
67,0,,0,
46,0,,0,
86,1,stocking,696,4/12/62.
86,1,stocking,697,1942.-
0,0,,0,
43,0,,0,
67,0,,0,
88,1,eradication,112,eliminated
67,0,,0,
67,0,,0,
67,0,,0,
86,1,stocking,698,stocked
60,0,,0,
75,0,,0,
86,1,regulation,71,taken.
53,0,,0,
80,0,,0,
64,0,,0,
67,0,,0,
75,0,,0,
67,0,,0,
86,1,stocking,699,common.
86,1,stocking,700,1948-50.
57,0,,0,
86,1,stocking,701,1964.
83,0,,0,
50,0,,0,
50,0,,0,
86,1,stocking,702,1965
75,0,,0,
94,0,,0,
86,1,stocking,704,ave.
67,0,,0,
88,1,eradication,113,observed.
69,0,,0,
69,0,,0,
69,0,,0,
100,0,,0,
86,1,stocking,706,census.
75,0,,0,
83,0,,0,
57,0,,0,
67,0,,0,
71,0,,0,
0,0,,0,
86,1,stocking,707,6/13/66
86,1,stocking,708,12/56
64,0,,0,
67,0,,0,
86,1,stocking,709,7/13/65
60,0,,0,
100,0,,0,
100,0,,0,
60,0,,0,
64,0,,0,
88,1,stocking,711,season.
86,1,stocking,712,(Revised)
86,1,stocking,713,(Revised)
88,1,stocking,714,low.
