'LAKE NAME', 'CONTENTS', 'DATE', 'FUZZY MATCH'
NEWAYGO_SYLVAN_MNGM_0003_1.csv,"6. 87 shelters installed fall, 1955 ",3/56 ,1
NEWAYGO_SYLVAN_MNGM_0003_1.csv,"7. 87 shelters installed fall, 1955 ",3/56 ,1
CRAWFORD_MARGRETHE_MNGM_0003_1.csv,2. 26 shelters 1947  35 shelters 1950  40 shelters 1952 ,11/61 ,1
SCHOOLCRAFT_PETES_MNGM_0001_2.csv,10. 21 tree top brush shelters and  2 - 8x8x4 log cribs placed in  3/84 and 2-82 resp. by USFS. ,85 ,1
ALLEGAN_GUN_MNGM_0003_1.csv,3. 184 brush shelters (34 groups 5  and 2 groups of 6) installed in  winter of 1950 and spring of 1951. ,1953 ,1
PRESQUE_BEARDEN_MNGM_0001_1.csv,5. Dam and poisoning followed through.  Closed to use of live bait. ,,0
LUCE_PRETTY_MNGM_0003_1.csv,3. Installed 111 brush shelters on  8-10' contours in fall 1956 (LSI). ,1956.0,0
LUCE_PRETTY_MNGM_0003_1.csv,3. Inspected shelters by skin diving  7/27/59 (Notes & Refs.) ,1959.0,1
WASHTENAW_GEDDES_MNGM_0001_1.csv,"4. Stocked with 3,844 1.m. bass  67,842 Redear X green sunfsi h on  NOTE: Dam to remain open until early  1973 to facilitate reconstruction and  repairs. ",and ,0
LUCE_LONG_MNGM_0006_1.csv,3. 50 brush shelters installed  fall 1955. ,1955.0,1
CHEBOYGAN_BLACK_MNGM_0001_2.csv,"5. 56 brush shelters installed in  1948, 100 shelters installed in  1953. ",12/58 ,1
ALGER_MCCOMB_MNGM_0001_1.csv,3. 72 brush shelters installed Oct.  1949. ,9/69 ,1
KEWEENAW_ELIZA_MNGM_0001_1.csv,1. Dam completed under APW program  summer 1965 ,7/65 ,0
CLARE_BUDD_MNGM_0001_1.csv,"7. Marsh success doubtful Spring, 161. ",10/61 ,0
DICKINSON_MARY_MNGM_0001_1.csv,"9. 112 brush shelters installed  October, 1951. ",,1
LIVINGSTON_TEAHAN_MNGM_0002_1.csv,9. Screen constructed on outlet at  culvert. ,11 ,0
MONTMORENCY_EASTTWIN_MNGM_0001_1.csv,5. 86 bursh shelters installed in  1957. ,,1
OTSEGO_OTSEGO_MNGM_0002_2.csv,15. Dam completed on outlet to  Summers Marsh. ,11-58 ,0
HOUGHTON_BOB_MNGM_0001_1.csv,2. 60 brush shelters installed in  fall of 1949. ,10-59 ,1
SCHOOLCRAFT_CLEAR_MNGM_0003_1.csv,4. 162 brush shelters installed on  8-10' contour fall 1954 (LSI) ,1955.0,1
OGEMAW_CLEAR_MNGM_0003_1.csv,4. 72 brush shelters 1949 ,3/79 ,1
OGEMAW_CLEAR_MNGM_0003_1.csv,6. Hoad type shelters installed fall  of 1957. (21 groups of 10 each  and 2 groups of 15 each. ,,1
EMMET_CROOKED_MNGM_0001_1.csv,1. Brush shelters (210) installed  in the fall of 1953. ,4/55 ,0
IRON_GIBSON_MNGM_0001_1.csv,3. 360 Hoad shelters installed by  L.S.I. in 1957. ,1957 ,1
MENOMINEE_LONG_MNGM_0003_1.csv,22. Done. Dam maintained. ,12/60 ,0
MENOMINEE_LONG_MNGM_0003_1.csv,3. Lake surveyed. Resident warmwater  fish growing well;aquatic vegetation  is a problem. ,2/81 ,1
KALKASKA_BIGBLUE_MNGM_0003_1.csv,8. 32 shelters installed October  1955 ,,1
ALPENA_LONG_MNGM_0001_1.csv,2. 427 brush shelters installed to  date. ,12/58 ,1
KENT_LINCOLN_MNGM_0005_1.csv,3. 60 brush shelters built and  installed. ,2/47 ,1
DELTA_CAMP7_MNGM_0003_2.csv,9. Bluegills not available in 1962.  Plant cancelled. Rock bass and perch  again very abundant. ,3/64 ,0
WASHTENAW_SUPERIOR_MNGM_0006_1.csv,"2. Pond lowered to thread of stream  treated with rotenone on October 3,  Dam was closed before treated water  dam. Excellent results. Carp had  fishery. ",2/73 ,0
KEWEENAW_GRATIOT_MNGM_0001_1.csv,2. 70 shelters installed (Felthouser)  in fall. Marked with white jugs  or cedar block 3 feet under surface. ,9-53 ,1
KEWEENAW_GRATIOT_MNGM_0001_1.csv,"3. Brush shelters installed in 1948  have disintegrated, shifted, or  markers are lost. However, they  were popular and productive fishing  spots, hence request for additional  shelters.  Numerous fishermen report walleyes  being taken during summers of  1952 and 1953. ",1-61 ,0
ANTRIM_ROUND_MNGM_0001_1.csv,2. 117 brush shelters installed in  1952. ,1/74 ,1
NEWAYGO_EMERALD_MNGM_0003_1.csv,"6. 90 shelters installed fall, 1955 ",3/56 ,1
NEWAYGO_EMERALD_MNGM_0003_1.csv,"7. 90 shelters installed fall, 1955 ",3/56 ,1
CHIPPEWA_MONACLE_MNGM_0001_1.csv,3. Installed 250 Hoad-type shelters  (25 groups of 10) in 61 depths SE  side westward and along west and  north shoal. Serbinski - LSI  10/2/58. ,11/58 ,0
GOGEBIC_MOON_MNGM_0001_3.csv,19. 18 fish shelters installed by  USFS 6/79. ,12/79 ,1
SCHOOLCRAFT_SPRING_MNGM_0002_1.csv,2. Lowhead dam of sheet piling with  spillway constructed 6/19-20/51  cost $147. 72. (LSI) See Fox R.  file. 2 or 3 brush shelters installed  by LSI crew 1951 ,1951.0,1
GLADWIN_ROSS_MNGM_0003_1.csv,"1. 51 brush shelters placed in the  lake, fall, 1952. Observations  67 indicate that there is little  fishing pressure in the vicinity  of the shelters. ",12/61 ,1
CHEBOYGAN_COCHRAN_MNGM_0001_1.csv,"2. Applied .400 pounds 10-6-4  fertilizer during summer,  Sparse submerged vegetation  beds considerably reduced by  action of fertilizer, ",1966 ,1
KALAMAZOO_GOURDNECK_MNGM_0003_1.csv,"1. 55 brush shelters in 12 groups 1,  4, or 5 shelters installed  during the fall of 1954. ",1/67 ,1
GLADWIN_TROUT_MNGM_0001_1.csv,5. Dam completed fall 1961. ,4/62 ,0
ISABELLA_HALLS_MNGM_0003_1.csv,5. Marsh constructed fall 1959. ,1/60 ,0
MARQUETTE_ROCK_MNGM_0002_1.csv,3. Installation of fish migration bar  rier deemed feasible. ,8/51 ,0
ROSCOMMON_HOUGHTON_MNGM_0001_1.csv,5. Marsh developed and operated by  state since 1965--production  and not as good as expected. ,5/69 ,0
OTSEGO_HEART_MNGM_0001_1.csv,6. Do not think brush shelters should  be installed ,1955 ,1
LAPEER_TWIN_MNGM_0001_1.csv,"5. Dam built under contract with  Leffler ConstructionCo. Lapeer, ",11/1/63 ,0
MARQUETTE_TROUTBIG_MNGM_0002_1.csv,15. Rock filter barrier installed  and lake treated wi th rotenone  (5 ppm - 60 gal) ,9/62 ,0
BARAGA_LAKESUPERIOR_MNGM_0002_1.csv,"1. A few sea lamprey larvae and large  number of Ichthyomyson larvae  Rock bass, SM bass, brook trout,  suckers & minnows also collected.  Anglers report rainbow trout, no.  pike and y. perch. Lake trout and  whitefish taken commercially. ",8/60 ,0
SCHOOLCRAFT_SUNKEN_MNGM_0003_1.csv,1. 30 shelters installed fall 1955 LSI) ,1955 ,1
SCHOOLCRAFT_SUNKEN_MNGM_0003_1.csv,2. Fish caught most readily around  shelters on 8/5/58(MGT) ,1958 ,1
