'RATIO','INCLUDED?', 'SHEET', 'LINE', 'WORD'
75,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
53,0,,0,
53,0,,0,
67,0,,0,
50,0,,0,
0,0,,0,
71,0,,0,
100,0,,0,
94,0,,0,
75,1,habitat,64,rock
100,0,,0,
73,0,,0,
86,1,stocking,456,planted
86,1,stocking,457,planted
100,0,,0,
86,1,stocking,458,planted
59,0,,0,
0,0,,0,
50,0,,0,
86,1,stocking,459,planted
53,0,,0,
67,0,,0,
50,0,,0,
93,0,,0,
86,1,stocking,460,planted
93,0,,0,
80,1,stocking,461,plant
86,1,stocking,462,planted
62,0,,0,
100,0,,0,
86,1,stocking,463,planted
78,1,eradication,134,postponed
73,0,,0,
86,1,stocking,465,planted
100,0,,0,
86,1,stocking,467,planted
0,0,,0,
86,1,stocking,468,planted
50,0,,0,
0,0,,0,
50,0,,0,
67,0,,0,
88,1,stocking,469,released
88,1,stocking,470,released
100,0,,0,
88,1,stocking,472,released
88,1,stocking,473,released
57,0,,0,
57,0,,0,
88,1,stocking,474,released
67,0,,0,
73,0,,0,
55,0,,0,
46,0,,0,
57,0,,0,
61,0,,0,
0,0,,0,
0,0,,0,
100,0,,0,
88,1,stocking,476,planting
100,0,,0,
0,0,,0,
100,0,,0,
57,0,,0,
73,0,,0,
50,0,,0,
53,0,,0,
53,0,,0,
0,0,,0,
62,0,,0,
53,0,,0,
67,0,,0,
100,0,,0,
53,0,,0,
75,1,eradication,136,gill
67,0,,0,
67,0,,0,
62,0,,0,
67,0,,0,
38,0,,0,
100,0,,0,
50,0,,0,
86,0,,0,
50,0,,0,
55,0,,0,
77,1,regulation,93,success
67,0,,0,
50,0,,0,
84,0,,0,
56,0,,0,
60,0,,0,
0,0,,0,
92,1,stocking,479,tocked
100,0,,0,
84,1,stocking,480,introduced
67,0,,0,
44,0,,0,
44,0,,0,
0,0,,0,
100,0,,0,
60,0,,0,
71,0,,0,
100,0,,0,
62,0,,0,
57,0,,0,
53,0,,0,
50,0,,0,
67,0,,0,
57,0,,0,
50,0,,0,
50,0,,0,
90,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
50,0,,0,
94,0,,0,
75,0,,0,
86,1,stocking,486,planted
75,1,eradication,143,Twin
86,1,stocking,487,planted
71,0,,0,
100,0,,0,
63,0,,0,
67,0,,0,
86,1,stocking,488,planted
100,0,,0,
80,1,regulation,97,Open
100,0,,0,
94,0,,0,
100,0,,0,
92,0,,0,
60,0,,0,
67,0,,0,
53,0,,0,
100,0,,0,
100,0,,0,
57,0,,0,
67,0,,0,
50,0,,0,
44,0,,0,
56,0,,0,
60,0,,0,
67,0,,0,
80,1,stocking,493,"planted,"
67,0,,0,
70,0,,0,
100,0,,0,
73,0,,0,
94,0,,0,
69,0,,0,
62,0,,0,
62,0,,0,
71,0,,0,
100,0,,0,
62,0,,0,
59,0,,0,
53,0,,0,
100,0,,0,
71,0,,0,
94,0,,0,
53,0,,0,
100,0,,0,
100,0,,0,
75,1,eradication,145,Gill
0,0,,0,
50,0,,0,
43,0,,0,
62,0,,0,
62,0,,0,
57,0,,0,
43,0,,0,
86,1,stocking,500,planted
0,0,,0,
62,0,,0,
60,0,,0,
57,0,,0,
100,0,,0,
59,0,,0,
93,0,,0,
62,0,,0,
44,0,,0,
50,0,,0,
95,0,,0,
100,0,,0,
62,0,,0,
55,0,,0,
50,0,,0,
100,0,,0,
88,0,,0,
50,0,,0,
67,0,,0,
75,0,,0,
53,0,,0,
75,1,eradication,149,gill
80,1,stocking,505,planted;
67,0,,0,
43,0,,0,
75,1,habitat,69,days
75,1,eradication,150,Gill
100,0,,0,
71,0,,0,
46,0,,0,
57,0,,0,
0,0,,0,
67,0,,0,
62,0,,0,
62,0,,0,
67,0,,0,
67,0,,0,
82,0,,0,
100,0,,0,
75,1,regulation,100,item
100,0,,0,
80,0,,0,
75,1,eradication,157,gill
50,0,,0,
57,0,,0,
55,0,,0,
93,0,,0,
64,0,,0,
100,0,,0,
80,1,stocking,509,"planted,"
88,1,stocking,510,planting
53,0,,0,
100,0,,0,
67,0,,0,
59,0,,0,
46,0,,0,
0,0,,0,
67,0,,0,
80,1,stocking,511,planted.
50,0,,0,
50,0,,0,
100,0,,0,
93,0,,0,
77,1,regulation,103,Success
75,0,,0,
86,1,stocking,513,planted
74,0,,0,
80,1,habitat,72,marsh
67,0,,0,
46,0,,0,
46,0,,0,
67,0,,0,
71,0,,0,
50,0,,0,
55,0,,0,
59,0,,0,
100,0,,0,
77,1,regulation,105,success
100,0,,0,
50,0,,0,
50,0,,0,
77,1,regulation,106,success
64,0,,0,
67,0,,0,
50,0,,0,
50,0,,0,
67,0,,0,
59,0,,0,
100,0,,0,
100,0,,0,
75,1,eradication,159,pointed
53,0,,0,
100,0,,0,
50,0,,0,
57,0,,0,
88,1,stocking,519,released
88,1,stocking,520,released
88,1,stocking,521,released
88,1,stocking,522,released
57,0,,0,
86,1,stocking,523,planted
67,0,,0,
100,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
71,0,,0,
53,0,,0,
80,1,stocking,527,planted.
67,0,,0,
57,0,,0,
86,1,stocking,528,planted
59,0,,0,
86,1,stocking,529,planted
80,1,stocking,530,release
29,0,,0,
50,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
93,0,,0,
62,0,,0,
67,0,,0,
53,0,,0,
100,0,,0,
67,0,,0,
86,0,,0,
53,0,,0,
53,0,,0,
67,0,,0,
53,0,,0,
57,0,,0,
100,0,,0,
80,1,stocking,534,"planted,"
100,0,,0,
93,0,,0,
71,0,,0,
100,0,,0,
80,1,habitat,78,marsh
67,0,,0,
75,1,eradication,161,Gill
67,0,,0,
46,0,,0,
94,0,,0,
50,0,,0,
67,0,,0,
40,0,,0,
86,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
53,0,,0,
53,0,,0,
50,0,,0,
50,0,,0,
47,0,,0,
0,0,,0,
57,0,,0,
67,0,,0,
80,0,,0,
63,0,,0,
46,0,,0,
67,0,,0,
67,0,,0,
86,0,,0,
53,0,,0,
60,0,,0,
62,0,,0,
62,0,,0,
62,0,,0,
46,0,,0,
67,0,,0,
57,0,,0,
83,0,,0,
67,0,,0,
71,0,,0,
83,0,,0,
73,0,,0,
86,1,stocking,541,planted
100,0,,0,
94,0,,0,
94,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
67,0,,0,
57,0,,0,
100,0,,0,
46,0,,0,
75,1,eradication,167,Gill
67,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
86,1,stocking,544,planted
71,0,,0,
80,1,stocking,545,planted:
55,0,,0,
100,0,,0,
75,1,eradication,168,Gill
0,0,,0,
0,0,,0,
73,0,,0,
67,0,,0,
76,1,stocking,546,established.
93,0,,0,
40,0,,0,
100,0,,0,
75,1,eradication,169,Gill
95,0,,0,
100,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
46,0,,0,
86,1,stocking,550,planted
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
56,0,,0,
60,0,,0,
67,0,,0,
100,0,,0,
57,0,,0,
67,0,,0,
55,0,,0,
46,0,,0,
83,0,,0,
59,0,,0,
73,0,,0,
86,1,stocking,552,planted
67,0,,0,
64,0,,0,
80,1,stocking,553,release
67,0,,0,
67,0,,0,
73,0,,0,
46,0,,0,
100,0,,0,
67,0,,0,
86,0,,0,
94,0,,0,
86,1,stocking,556,planted
100,0,,0,
67,0,,0,
69,0,,0,
100,0,,0,
75,1,stocking,559,produce
67,0,,0,
100,0,,0,
0,0,,0,
0,0,,0,
67,0,,0,
50,0,,0,
62,0,,0,
71,0,,0,
59,0,,0,
67,0,,0,
75,0,,0,
46,0,,0,
75,1,eradication,173,Gill
86,0,,0,
75,1,eradication,175,gill
86,0,,0,
75,1,eradication,177,Gill
75,0,,0,
100,0,,0,
92,0,,0,
67,0,,0,
94,0,,0,
71,0,,0,
53,0,,0,
70,0,,0,
100,0,,0,
100,0,,0,
75,1,eradication,179,Gill
67,0,,0,
67,0,,0,
67,0,,0,
50,0,,0,
67,0,,0,
60,0,,0,
0,0,,0,
86,1,habitat,83,filling
100,0,,0,
80,1,habitat,84,marsh
86,1,stocking,565,planted
50,0,,0,
86,1,stocking,566,planted
94,0,,0,
59,0,,0,
94,0,,0,
100,0,,0,
13,0,,0,
71,0,,0,
71,0,,0,
60,0,,0,
57,0,,0,
100,0,,0,
67,0,,0,
53,0,,0,
84,1,stocking,571,introduced
67,0,,0,
59,0,,0,
100,0,,0,
86,1,stocking,573,planted
74,0,,0,
62,0,,0,
46,0,,0,
74,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
57,0,,0,
43,0,,0,
57,0,,0,
67,0,,0,
86,1,stocking,574,planted
56,0,,0,
44,0,,0,
46,0,,0,
11,0,,0,
60,0,,0,
67,0,,0,
47,0,,0,
50,0,,0,
75,1,eradication,182,gill
53,0,,0,
67,0,,0,
89,0,,0,
88,0,,0,
91,0,,0,
53,0,,0,
100,0,,0,
100,0,,0,
62,0,,0,
75,1,eradication,184,Gill
67,0,,0,
86,0,,0,
100,0,,0,
57,0,,0,
93,0,,0,
80,1,stocking,580,planted.
0,0,,0,
67,0,,0,
100,0,,0,
88,0,,0,
75,0,,0,
100,0,,0,
80,1,stocking,583,planted.
100,0,,0,
67,0,,0,
75,1,eradication,188,This
100,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
50,0,,0,
71,0,,0,
50,0,,0,
47,0,,0,
67,0,,0,
46,0,,0,
46,0,,0,
100,0,,0,
55,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
71,0,,0,
71,0,,0,
80,0,,0,
86,0,,0,
67,0,,0,
67,0,,0,
77,1,eradication,191,portion
71,0,,0,
62,0,,0,
60,0,,0,
75,1,eradication,192,This
88,1,stocking,590,released
44,0,,0,
88,1,stocking,591,released
0,0,,0,
86,1,stocking,592,planted
80,1,habitat,87,marsh
95,0,,0,
95,0,,0,
100,0,,0,
55,0,,0,
75,1,eradication,193,Gill
57,0,,0,
75,1,regulation,119,wait
69,0,,0,
75,1,eradication,194,gill
62,0,,0,
75,1,habitat,89,installed
100,0,,0,
86,1,stocking,595,planted
77,1,regulation,120,success
86,1,stocking,596,planted
86,1,stocking,597,planted
86,1,stocking,598,planted
82,1,stocking,599,plantings
0,0,,0,
86,1,stocking,600,planted
94,0,,0,
46,0,,0,
86,1,stocking,602,planted
86,1,stocking,603,planted
60,0,,0,
0,0,,0,
100,0,,0,
100,0,,0,
75,1,eradication,196,Gill
100,0,,0,
88,0,,0,
100,0,,0,
100,0,,0,
83,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
64,0,,0,
100,0,,0,
83,0,,0,
62,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
50,0,,0,
75,0,,0,
86,1,stocking,612,planted
43,0,,0,
86,1,stocking,613,planted
71,0,,0,
100,0,,0,
53,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
75,1,eradication,201,Gill
75,1,eradication,202,Gill
100,0,,0,
100,0,,0,
100,0,,0,
57,0,,0,
46,0,,0,
67,0,,0,
73,0,,0,
100,0,,0,
100,0,,0,
88,0,,0,
86,0,,0,
100,0,,0,
75,1,eradication,206,Gill
67,0,,0,
100,0,,0,
86,1,stocking,622,planted
93,0,,0,
86,1,stocking,624,planted
67,0,,0,
86,1,stocking,625,planted
86,1,stocking,626,planted
86,1,stocking,627,planted
75,1,habitat,92,rock
46,0,,0,
67,0,,0,
67,0,,0,
80,0,,0,
67,0,,0,
86,0,,0,
67,0,,0,
84,0,,0,
100,0,,0,
86,1,stocking,629,planted
100,0,,0,
100,0,,0,
71,0,,0,
50,0,,0,
100,0,,0,
50,0,,0,
67,0,,0,
86,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,635,planted
88,1,stocking,636,planting
100,0,,0,
77,1,regulation,129,success
67,0,,0,
50,0,,0,
53,0,,0,
53,0,,0,
67,0,,0,
78,1,stocking,638,plantings.
77,1,regulation,130,success
62,0,,0,
71,0,,0,
59,0,,0,
71,0,,0,
67,0,,0,
67,0,,0,
75,0,,0,
62,0,,0,
88,1,stocking,639,planting
64,0,,0,
62,0,,0,
62,0,,0,
78,1,eradication,212,postponed
53,0,,0,
75,0,,0,
86,1,stocking,640,planted
74,0,,0,
86,1,stocking,641,planted
74,0,,0,
86,1,stocking,642,planted
67,0,,0,
57,0,,0,
73,0,,0,
100,0,,0,
86,1,stocking,643,planted
44,0,,0,
77,1,regulation,133,success
100,0,,0,
47,0,,0,
67,0,,0,
73,0,,0,
86,1,stocking,644,planted
75,1,eradication,214,Gill
0,0,,0,
67,0,,0,
62,0,,0,
50,0,,0,
67,0,,0,
73,0,,0,
59,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,648,planted
100,0,,0,
56,0,,0,
57,0,,0,
53,0,,0,
53,0,,0,
67,0,,0,
57,0,,0,
86,1,stocking,650,planted
71,0,,0,
0,0,,0,
94,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
64,0,,0,
75,1,eradication,216,Gill
100,0,,0,
25,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
50,0,,0,
67,0,,0,
92,0,,0,
75,0,,0,
67,0,,0,
80,1,stocking,662,planted.
57,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
71,0,,0,
88,1,stocking,666,released
100,0,,0,
100,0,,0,
93,0,,0,
94,0,,0,
86,1,stocking,671,planted
94,0,,0,
86,1,stocking,672,planted
67,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
67,0,,0,
67,0,,0,
43,0,,0,
74,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
53,0,,0,
50,0,,0,
100,0,,0,
50,0,,0,
62,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
59,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
46,0,,0,
93,0,,0,
88,1,stocking,675,planting
0,0,,0,
67,0,,0,
91,0,,0,
93,0,,0,
46,0,,0,
60,0,,0,
80,1,stocking,677,"planted,"
75,0,,0,
67,0,,0,
100,0,,0,
86,1,stocking,679,planted
86,0,,0,
57,0,,0,
71,0,,0,
62,0,,0,
75,0,,0,
67,0,,0,
62,0,,0,
100,0,,0,
60,0,,0,
62,0,,0,
100,0,,0,
67,0,,0,
75,1,eradication,222,gill
71,0,,0,
100,0,,0,
62,0,,0,
57,0,,0,
67,0,,0,
67,0,,0,
86,1,stocking,683,planted
83,0,,0,
86,1,stocking,684,planted
67,0,,0,
100,0,,0,
67,0,,0,
0,0,,0,
100,0,,0,
80,1,stocking,687,planted.
50,0,,0,
62,0,,0,
86,1,stocking,688,planted
53,0,,0,
100,0,,0,
57,0,,0,
67,0,,0,
80,1,stocking,690,"planted,"
67,0,,0,
67,0,,0,
46,0,,0,
100,0,,0,
0,0,,0,
67,0,,0,
50,0,,0,
100,0,,0,
100,0,,0,
65,0,,0,
86,1,stocking,694,planted
56,0,,0,
80,1,stocking,695,plant
82,1,stocking,696,plantings
86,0,,0,
94,0,,0,
86,1,stocking,698,planted
100,0,,0,
62,0,,0,
60,0,,0,
80,1,stocking,700,introduced.
80,1,stocking,701,"planted,"
75,1,habitat,94,days
75,1,habitat,95,rock
75,1,habitat,96,rock
100,0,,0,
100,0,,0,
100,0,,0,
50,0,,0,
75,1,habitat,98,installed
88,1,stocking,702,released
75,1,habitat,99,rock
88,1,stocking,703,released
62,0,,0,
86,1,stocking,704,planted
100,0,,0,
100,0,,0,
67,0,,0,
42,0,,0,
62,0,,0,
100,0,,0,
86,0,,0,
100,0,,0,
75,1,eradication,225,dicates
86,1,stocking,708,planted
94,0,,0,
47,0,,0,
50,0,,0,
50,0,,0,
69,0,,0,
67,0,,0,
56,0,,0,
86,1,stocking,710,planted
67,0,,0,
100,0,,0,
100,0,,0,
88,1,stocking,711,released
88,0,,0,
73,0,,0,
67,0,,0,
100,0,,0,
86,1,stocking,713,planted
86,1,stocking,714,planted
62,0,,0,
50,0,,0,
57,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
86,1,stocking,716,planted
80,1,stocking,717,established
86,1,stocking,718,planted
71,0,,0,
11,0,,0,
67,0,,0,
77,1,regulation,147,success
80,1,stocking,719,planted.
100,0,,0,
67,0,,0,
67,0,,0,
53,0,,0,
100,0,,0,
100,0,,0,
95,0,,0,
75,1,eradication,227,Gill
53,0,,0,
100,0,,0,
100,0,,0,
80,1,stocking,726,planted.
50,0,,0,
73,0,,0,
0,0,,0,
0,0,,0,
40,0,,0,
95,0,,0,
86,1,stocking,727,planted
46,0,,0,
100,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
60,0,,0,
80,0,,0,
86,1,stocking,732,planted
93,0,,0,
0,0,,0,
67,0,,0,
62,0,,0,
100,0,,0,
57,0,,0,
73,0,,0,
100,0,,0,
67,0,,0,
62,0,,0,
100,0,,0,
60,0,,0,
46,0,,0,
71,0,,0,
80,1,stocking,736,established
53,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
57,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
50,0,,0,
0,0,,0,
67,0,,0,
67,0,,0,
50,0,,0,
67,0,,0,
75,1,eradication,230,Gill
60,0,,0,
62,0,,0,
50,0,,0,
67,0,,0,
80,1,regulation,148,Open
94,0,,0,
57,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
0,0,,0,
50,0,,0,
93,0,,0,
100,0,,0,
67,0,,0,
62,0,,0,
86,1,stocking,741,planted
86,1,stocking,742,planted
67,0,,0,
57,0,,0,
82,1,stocking,743,plantings
50,0,,0,
0,0,,0,
86,1,stocking,744,planted
0,0,,0,
0,0,,0,
62,0,,0,
57,0,,0,
67,0,,0,
100,0,,0,
57,0,,0,
100,0,,0,
100,0,,0,
80,1,habitat,105,March
71,0,,0,
80,1,stocking,746,planted.
59,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
57,0,,0,
70,0,,0,
86,1,stocking,747,planted
75,0,,0,
62,0,,0,
67,0,,0,
71,0,,0,
62,0,,0,
0,0,,0,
86,1,stocking,748,planted
0,0,,0,
47,0,,0,
0,0,,0,
0,0,,0,
100,0,,0,
53,0,,0,
78,1,stocking,750,plantings.
100,0,,0,
75,0,,0,
100,0,,0,
62,0,,0,
46,0,,0,
100,0,,0,
46,0,,0,
88,1,stocking,752,released
46,0,,0,
86,1,stocking,753,planted
100,0,,0,
0,0,,0,
0,0,,0,
50,0,,0,
67,0,,0,
53,0,,0,
50,0,,0,
55,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
75,1,eradication,234,will
46,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
80,1,stocking,757,introduced.
94,0,,0,
80,0,,0,
71,0,,0,
100,0,,0,
75,0,,0,
50,0,,0,
100,0,,0,
93,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
75,1,eradication,237,Gill
89,0,,0,
86,1,stocking,761,planted
75,0,,0,
94,0,,0,
60,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
55,0,,0,
75,1,eradication,239,Toxicity
86,0,,0,
57,0,,0,
100,0,,0,
100,0,,0,
62,0,,0,
67,0,,0,
88,0,,0,
50,0,,0,
75,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
80,1,regulation,160,Open
67,0,,0,
43,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
57,0,,0,
75,1,eradication,241,Gill
86,1,stocking,769,planted
82,1,stocking,770,planting.
53,0,,0,
67,0,,0,
88,1,stocking,771,released
86,1,stocking,772,shocked
88,1,stocking,773,released
88,1,stocking,774,released
57,0,,0,
60,0,,0,
53,0,,0,
86,1,stocking,775,planted
75,1,eradication,242,gill
82,1,stocking,776,plantings
100,0,,0,
100,0,,0,
62,0,,0,
55,0,,0,
29,0,,0,
15,0,,0,
64,0,,0,
67,0,,0,
46,0,,0,
86,1,stocking,778,planted
86,1,stocking,779,planted
67,0,,0,
71,0,,0,
100,0,,0,
47,0,,0,
67,0,,0,
67,0,,0,
77,1,stocking,780,lease
100,0,,0,
100,0,,0,
100,0,,0,
80,1,habitat,112,Basic
75,1,eradication,243,gill
100,0,,0,
100,0,,0,
67,0,,0,
60,0,,0,
61,0,,0,
61,0,,0,
0,0,,0,
50,0,,0,
53,0,,0,
80,1,stocking,783,planted.
86,1,stocking,784,planted
86,1,stocking,785,planted
73,0,,0,
57,0,,0,
0,0,,0,
67,0,,0,
86,1,stocking,786,planted
57,0,,0,
100,0,,0,
93,0,,0,
67,0,,0,
80,1,stocking,788,planted;
100,0,,0,
75,0,,0,
100,0,,0,
100,0,,0,
88,0,,0,
75,0,,0,
62,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
89,0,,0,
0,0,,0,
60,0,,0,
60,0,,0,
0,0,,0,
73,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
0,0,,0,
62,0,,0,
62,0,,0,
57,0,,0,
62,0,,0,
73,0,,0,
100,0,,0,
88,0,,0,
70,0,,0,
60,0,,0,
57,0,,0,
55,0,,0,
57,0,,0,
50,0,,0,
46,0,,0,
0,0,,0,
53,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
62,0,,0,
67,0,,0,
64,0,,0,
47,0,,0,
86,1,stocking,796,planted
50,0,,0,
80,1,stocking,797,planted;
86,1,stocking,798,planted
86,1,stocking,799,planted
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
67,0,,0,
80,1,habitat,115,marsh
50,0,,0,
71,0,,0,
100,0,,0,
100,0,,0,
55,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
75,1,eradication,253,Gill
100,0,,0,
75,1,eradication,254,Gill
50,0,,0,
60,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
83,1,habitat,117,gravel
59,0,,0,
71,0,,0,
67,0,,0,
100,0,,0,
93,0,,0,
67,0,,0,
62,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
60,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
71,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
62,0,,0,
100,0,,0,
75,0,,0,
0,0,,0,
50,0,,0,
94,0,,0,
62,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
59,0,,0,
0,0,,0,
60,0,,0,
42,0,,0,
50,0,,0,
100,0,,0,
53,0,,0,
67,0,,0,
86,1,stocking,822,leased
100,0,,0,
57,0,,0,
67,0,,0,
57,0,,0,
57,0,,0,
86,1,stocking,824,planted
44,0,,0,
0,0,,0,
50,0,,0,
46,0,,0,
67,0,,0,
80,1,stocking,825,"planted,"
67,0,,0,
50,0,,0,
94,0,,0,
67,0,,0,
60,0,,0,
50,0,,0,
53,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,827,planted
100,0,,0,
93,0,,0,
100,0,,0,
44,0,,0,
80,1,stocking,830,"planted,"
59,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
73,0,,0,
100,0,,0,
75,1,eradication,260,Gill
100,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
75,1,eradication,261,Gill
100,0,,0,
95,0,,0,
70,0,,0,
100,0,,0,
60,0,,0,
86,1,stocking,838,planted
57,0,,0,
67,0,,0,
67,0,,0,
60,0,,0,
0,0,,0,
0,0,,0,
67,0,,0,
0,0,,0,
88,1,stocking,839,transfer
60,0,,0,
53,0,,0,
67,0,,0,
80,1,stocking,840,"planted,"
60,0,,0,
67,0,,0,
100,0,,0,
86,1,stocking,842,shocked
100,0,,0,
69,0,,0,
50,0,,0,
62,0,,0,
60,0,,0,
57,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
46,0,,0,
100,0,,0,
86,1,stocking,845,planted
0,0,,0,
46,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
60,0,,0,
75,0,,0,
100,0,,0,
53,0,,0,
93,0,,0,
64,0,,0,
67,0,,0,
75,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
50,0,,0,
50,0,,0,
100,0,,0,
75,1,eradication,265,gill
94,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
69,0,,0,
69,0,,0,
69,0,,0,
100,0,,0,
86,1,stocking,855,planted
75,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
71,0,,0,
0,0,,0,
100,0,,0,
100,0,,0,
64,0,,0,
67,0,,0,
86,1,stocking,858,planted
60,0,,0,
100,0,,0,
100,0,,0,
60,0,,0,
64,0,,0,
88,1,stocking,860,planting
86,1,stocking,861,planted
86,1,stocking,862,planted
100,0,,0,
46,0,,0,
86,1,stocking,864,planted
0,0,,0,
60,0,,0,
100,0,,0,
50,0,,0,
86,1,stocking,866,planted
73,0,,0,
53,0,,0,
60,0,,0,
63,0,,0,
55,0,,0,
50,0,,0,
55,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
59,0,,0,
0,0,,0,
86,1,stocking,870,planted
0,0,,0,
75,1,eradication,268,gill
62,0,,0,
100,0,,0,
73,0,,0,
53,0,,0,
93,0,,0,
67,0,,0,
73,0,,0,
67,0,,0,
88,1,stocking,873,planting
62,0,,0,
40,0,,0,
67,0,,0,
67,0,,0,
50,0,,0,
57,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
70,0,,0,
67,0,,0,
10,0,,0,
67,0,,0,
86,1,stocking,874,planted
67,0,,0,
53,0,,0,
100,0,,0,
59,0,,0,
69,0,,0,
60,0,,0,
84,0,,0,
67,0,,0,
86,1,stocking,876,planted
100,0,,0,
100,0,,0,
67,0,,0,
86,0,,0,
64,0,,0,
88,1,stocking,878,released
44,0,,0,
100,0,,0,
100,0,,0,
95,0,,0,
100,0,,0,
60,0,,0,
40,0,,0,
50,0,,0,
57,0,,0,
86,1,stocking,882,planted
100,0,,0,
100,0,,0,
0,0,,0,
67,0,,0,
57,0,,0,
57,0,,0,
88,1,stocking,884,planting
80,1,stocking,885,planted.
57,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
53,0,,0,
46,0,,0,
67,0,,0,
71,0,,0,
67,0,,0,
0,0,,0,
53,0,,0,
59,0,,0,
62,0,,0,
73,0,,0,
67,0,,0,
50,0,,0,
59,0,,0,
0,0,,0,
50,0,,0,
50,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
75,1,eradication,271,gill
60,0,,0,
56,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
80,1,habitat,125,marsh
53,0,,0,
89,0,,0,
50,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
57,0,,0,
86,1,stocking,886,planted
57,0,,0,
80,1,stocking,887,"planted,"
60,0,,0,
