'RATIO','INCLUDED?', 'SHEET', 'LINE', 'WORD'
62,1,stocking,2231,netted
67,1,eradication,1434,seined
67,1,eradication,1435,seined
67,1,eradication,1436,seined
84,0,,0,
70,1,regulation,995,reduction
93,0,,0,
75,0,,0,
100,0,,0,
67,1,habitat,851,See
55,1,regulation,996,"winter,"
50,1,stocking,2234,Inventoried
67,0,,0,
93,0,,0,
100,0,,0,
100,0,,0,
53,1,regulation,998,completed
67,1,regulation,999,at
67,1,stocking,2237,Balanced
80,1,stocking,2238,plant
0,0,,0,
60,1,habitat,853,(See
67,1,eradication,1439,in
67,1,stocking,2239,dated
71,1,stocking,2240,taking
53,1,stocking,2241,Partial
35,1,regulation,1000,Mapped(IFR)
67,1,habitat,854,as
67,1,eradication,1440,remov.
67,1,habitat,855,small
62,1,eradication,1441,improved.
90,0,,0,
75,0,,0,
80,1,stocking,2242,planted:
80,1,stocking,2243,planted:
57,1,stocking,2244,trout
93,0,,0,
88,1,stocking,2245,planting
88,1,stocking,2246,planting
57,1,stocking,2247,to
75,1,eradication,1443,Gill
47,1,eradication,1444,average.
67,1,habitat,857,See
46,1,eradication,1445,"Done,"
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
71,1,stocking,2251,strong
86,1,stocking,2252,shocked
46,1,eradication,1447,Done.
88,1,stocking,2253,released
88,1,stocking,2254,released
75,1,eradication,1448,gill
86,1,stocking,2255,shocked
53,1,habitat,858,abundant
100,0,,0,
0,0,,0,
47,1,eradication,1449,Disregard
0,0,,0,
100,0,,0,
67,1,regulation,1002,at
60,1,stocking,2257,constructed
50,1,regulation,1003,As
80,0,,0,
75,0,,0,
70,1,regulation,1005,reproduction
80,1,stocking,2258,"planted,"
100,0,,0,
86,1,stocking,2259,planted
86,1,stocking,2260,planted
100,0,,0,
57,1,regulation,1007,acdross.
100,0,,0,
67,1,stocking,2263,plants.
86,1,stocking,2264,planted
57,1,stocking,2265,stunted
0,0,,0,
0,0,,0,
67,1,habitat,860,as
67,1,eradication,1451,indicates
67,1,regulation,1008,reproduction.
46,1,regulation,1009,Dropped
43,1,regulation,1010,Dropped.
0,0,,0,
0,0,,0,
93,0,,0,
67,1,stocking,2266,showing
0,0,,0,
0,0,,0,
67,1,regulation,1011,at
88,1,stocking,2267,released
88,1,stocking,2268,released
78,1,stocking,2269,plantings.
53,1,stocking,2270,Partial
55,1,eradication,1452,Above
50,1,regulation,1012,mapped
80,1,stocking,2271,planted.
100,0,,0,
100,0,,0,
91,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
62,1,habitat,862,Delete
100,0,,0,
100,0,,0,
80,1,stocking,2277,"planted,"
67,1,regulation,1013,at
62,0,,0,
50,1,eradication,1459,is
38,1,eradication,1460,complex.
84,1,stocking,2278,introduced
50,1,regulation,1014,mapped
53,1,regulation,1015,completed
75,1,eradication,1461,Gill
50,1,regulation,1016,with
46,1,eradication,1462,Done.
46,1,eradication,1463,Done.
100,0,,0,
67,1,eradication,1464,in
35,1,eradication,1465,Done--IFR
93,0,,0,
93,0,,0,
67,1,eradication,1466,in
100,0,,0,
62,1,stocking,2280,"netting,"
75,0,,0,
93,0,,0,
62,1,eradication,1468,recovered
74,0,,0,
93,0,,0,
88,1,stocking,2283,released
44,1,habitat,866,musky
88,1,stocking,2284,released
62,1,habitat,867,"small,"
100,0,,0,
67,1,eradication,1469,indicates
67,1,eradication,1470,indicates
71,1,habitat,868,installed.
57,1,stocking,2286,Treated
86,1,stocking,2287,planted
62,1,stocking,2288,netted
86,1,stocking,2289,planted
46,1,eradication,1471,Done.
67,1,eradication,1472,in
57,1,stocking,2290,treated
0,0,,0,
0,0,,0,
62,1,stocking,2291,netted
46,1,eradication,1473,Done.
67,1,eradication,1474,in
70,1,habitat,869,Recreation
67,1,habitat,870,stations
91,0,,0,
86,1,stocking,2293,planted
50,1,habitat,871,rainbows
75,1,eradication,1475,gill
67,1,eradication,1476,in
73,1,habitat,872,creeI
100,0,,0,
67,1,eradication,1477,in
93,0,,0,
67,1,eradication,1478,in
100,0,,0,
100,0,,0,
93,0,,0,
73,1,habitat,874,creel
100,0,,0,
67,1,eradication,1479,Fish
88,1,stocking,2298,planting
67,1,eradication,1480,in
67,1,habitat,876,sets
70,1,regulation,1018,reproduction
77,1,regulation,1019,success
60,1,eradication,1481,Poor
0,0,,0,
67,1,eradication,1482,indicates
75,1,habitat,877,rock
53,1,eradication,1483,approved
100,0,,0,
100,0,,0,
60,1,stocking,2300,and
100,0,,0,
60,1,stocking,2302,and
100,0,,0,
50,1,stocking,2304,not
100,0,,0,
55,1,habitat,878,rainbow
50,1,regulation,1020,Mapped
62,1,stocking,2306,limiting
88,0,,0,
57,1,stocking,2308,trout
57,1,stocking,2309,Treated
84,1,stocking,2310,introduced
67,1,eradication,1485,in
80,1,stocking,2311,"planted,"
50,1,regulation,1021,Mapped
67,1,eradication,1486,in
86,1,stocking,2312,Shocked
0,0,,0,
0,0,,0,
67,1,habitat,879,small
100,0,,0,
86,1,stocking,2313,planted
100,0,,0,
100,0,,0,
67,1,eradication,1489,indicates
67,1,regulation,1022,end
62,1,eradication,1490,population
64,1,regulation,1023,detoxification
86,1,stocking,2316,planted
57,1,stocking,2317,so
60,1,stocking,2318,and
67,1,stocking,2319,netting
67,1,regulation,1024,findings
62,1,stocking,2320,netted
50,1,regulation,1025,mapped
67,1,stocking,2321,netting
84,0,,0,
86,1,stocking,2322,planted
0,0,,0,
67,1,eradication,1492,in
88,1,stocking,2323,released
88,1,stocking,2324,released
60,1,stocking,2325,and
50,1,regulation,1026,mapped
0,0,,0,
88,1,stocking,2326,planting
56,1,regulation,1027,Done--starting
53,1,regulation,1028,completed
53,1,habitat,880,Treatment
100,0,,0,
70,0,,0,
53,1,regulation,1029,completed
75,0,,0,
86,1,stocking,2327,planted
62,1,stocking,2328,masked
100,0,,0,
67,1,eradication,1497,indicates
100,0,,0,
100,0,,0,
57,1,habitat,883,fishery
100,0,,0,
64,1,regulation,1030,fishing
46,1,eradication,1498,Done.
55,1,stocking,2331,lake
67,1,habitat,884,Bass
75,1,eradication,1499,gill
100,0,,0,
86,0,,0,
75,1,eradication,1501,Gill
100,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
67,1,stocking,2335,netting
53,1,habitat,885,"Surveyed,"
80,1,habitat,886,marsh
59,1,eradication,1502,populations
0,0,,0,
62,1,eradication,1503,population
67,1,habitat,887,regulations
67,1,stocking,2336,balanced
67,1,habitat,888,small
86,1,stocking,2337,planted
57,1,stocking,2338,to
71,1,eradication,1504,Revised
71,1,eradication,1505,Revised
86,1,stocking,2339,planted
63,1,eradication,1506,terminated
100,0,,0,
100,0,,0,
0,0,,0,
50,1,habitat,889,survey
88,0,,0,
100,0,,0,
100,0,,0,
46,1,eradication,1509,Done.
46,1,eradication,1510,Done.
0,0,,0,
50,1,eradication,1511,fish
55,1,stocking,2342,lake
62,0,,0,
46,1,regulation,1036,Dropped
43,1,regulation,1037,Dropped.
0,0,,0,
0,0,,0,
0,0,,0,
67,1,stocking,2343,showing
0,0,,0,
88,1,stocking,2344,released
78,1,stocking,2345,plantings.
100,0,,0,
88,1,stocking,2347,released
44,1,habitat,890,musky
88,1,stocking,2348,released
60,1,habitat,891,rel.
73,1,stocking,2349,plants
67,1,eradication,1513,in
80,0,,0,
100,0,,0,
100,0,,0,
86,0,,0,
67,1,habitat,892,gillnetting
67,1,eradication,1516,in
67,1,eradication,1517,in
94,0,,0,
53,1,regulation,1038,Completed
67,1,eradication,1518,in
100,0,,0,
100,0,,0,
100,0,,0,
75,1,eradication,1520,Gill
67,1,stocking,2356,netting
62,1,regulation,1039,spearing.
56,1,stocking,2357,Evaluation
50,1,regulation,1040,Completed.
62,1,stocking,2358,after
67,1,eradication,1521,in
60,1,habitat,893,all
80,1,stocking,2359,"planted,"
50,1,regulation,1041,mapped
67,1,eradication,1522,in
0,0,,0,
0,0,,0,
100,0,,0,
100,0,,0,
59,1,eradication,1524,dominate
55,1,eradication,1525,Dist.
67,1,eradication,1526,seined
50,1,regulation,1042,mapped
62,1,eradication,1527,rate
67,1,stocking,2361,netting
40,1,habitat,894,party.
67,1,habitat,895,designation
100,0,,0,
100,0,,0,
80,1,stocking,2364,"planted,"
57,1,stocking,2365,trout
50,1,habitat,896,Survey
100,0,,0,
67,1,habitat,897,designation
57,1,stocking,2367,treated
60,1,habitat,898,crew
67,1,eradication,1528,in
100,0,,0,
100,0,,0,
53,1,eradication,1529,remapped
77,1,regulation,1044,success
100,0,,0,
57,1,habitat,899,state
94,0,,0,
94,0,,0,
12,0,,0,
100,0,,0,
73,1,stocking,2373,plants
80,0,,0,
100,0,,0,
22,0,,0,
80,0,,0,
46,1,habitat,900,summer
67,1,eradication,1532,Remapped
77,1,regulation,1045,success
53,1,habitat,901,Surveyed-
62,1,eradication,1533,pond
67,1,eradication,1534,in
86,1,stocking,2375,planted
50,1,habitat,902,rainbows
82,1,stocking,2376,plantings
67,1,eradication,1535,Fish
71,1,eradication,1536,indicate
75,0,,0,
86,1,stocking,2377,planted
50,1,regulation,1046,Mapped
67,1,eradication,1538,in
80,1,stocking,2378,planted;
80,1,stocking,2379,planted:
93,0,,0,
88,1,stocking,2381,planting
67,1,habitat,903,regulations
62,1,eradication,1539,population
67,1,habitat,904,as
86,1,stocking,2382,planted
77,1,regulation,1047,success
46,1,eradication,1540,Done.
100,0,,0,
0,0,,0,
100,0,,0,
62,1,stocking,2385,netted
86,1,stocking,2386,planted
70,1,regulation,1048,reduction
100,0,,0,
67,1,eradication,1541,indicates
86,1,stocking,2388,planted
100,0,,0,
57,1,stocking,2390,So
67,1,habitat,905,small
62,1,regulation,1049,successful
86,1,stocking,2391,planted
57,1,stocking,2392,trout
67,1,eradication,1542,in
46,1,eradication,1543,"Done,"
86,0,,0,
75,1,eradication,1545,fill
65,1,eradication,1546,Reclamation
67,1,eradication,1547,in
67,1,eradication,1548,in
0,0,,0,
57,1,stocking,2393,to
50,1,eradication,1549,file
100,0,,0,
64,1,regulation,1050,fishing
100,0,,0,
100,0,,0,
71,1,stocking,2395,produced
100,0,,0,
100,0,,0,
100,0,,0,
80,1,stocking,2398,"planted,"
75,0,,0,
67,1,eradication,1550,indicates
100,0,,0,
71,1,regulation,1053,declining.
50,1,regulation,1054,chance
62,1,stocking,2400,reduced
44,1,habitat,908,musky
88,1,stocking,2401,released
46,1,eradication,1551,.cont
57,1,stocking,2402,to
53,1,habitat,909,regarding
75,1,eradication,1552,Gill
80,1,stocking,2403,"planted,"
100,0,,0,
100,0,,0,
67,1,eradication,1553,bgill
62,1,eradication,1554,population
60,1,eradication,1555,more
100,0,,0,
56,1,regulation,1056,returns
100,0,,0,
100,0,,0,
60,1,stocking,2406,and
100,0,,0,
75,1,eradication,1556,gill
60,1,stocking,2408,and
53,1,regulation,1058,completed
100,0,,0,
53,1,regulation,1059,Completed
100,0,,0,
93,0,,0,
75,0,,0,
60,1,eradication,1558,commission.
94,0,,0,
86,1,stocking,2410,planted
82,1,stocking,2411,plantings
67,1,regulation,1061,spawning
86,1,stocking,2412,planted
67,1,habitat,913,reveal
67,1,regulation,1062,spearing
53,1,stocking,2413,Partial
92,0,,0,
53,1,regulation,1064,completed
62,1,habitat,914,"small,"
67,1,eradication,1560,removal
86,1,stocking,2414,planted
67,1,habitat,915,rel
67,1,eradication,1561,in
80,1,stocking,2415,plant
75,1,eradication,1562,gill
60,1,regulation,1065,bass
80,1,stocking,2416,"planted,"
67,1,eradication,1563,in
67,1,eradication,1564,in
67,1,eradication,1565,indicates
89,0,,0,
86,1,stocking,2417,planted
67,1,eradication,1567,seined
67,1,eradication,1568,seined
67,1,eradication,1569,seined
62,1,eradication,1570,rate
50,1,regulation,1066,mapped
50,1,regulation,1067,Netted
92,0,,0,
53,1,stocking,2418,Partial
0,0,,0,
80,0,,0,
57,1,eradication,1572,All
95,0,,0,
60,1,habitat,916,(See
75,1,eradication,1574,Toxicity
100,0,,0,
62,1,stocking,2420,noted.
77,1,regulation,1069,success
86,0,,0,
75,1,eradication,1576,Gill
100,0,,0,
67,1,eradication,1578,in
100,0,,0,
64,1,regulation,1070,fishing
67,1,eradication,1579,in
100,0,,0,
64,1,regulation,1071,fishing
67,1,habitat,917,See
55,1,eradication,1580,Total
100,0,,0,
100,0,,0,
88,1,stocking,2425,planting
57,1,stocking,2426,treated
53,1,habitat,918,Treatment
83,0,,0,
0,0,,0,
60,1,stocking,2427,and
67,1,habitat,919,small
67,0,,0,
86,1,stocking,2428,planted
75,1,eradication,1583,Gill
100,0,,0,
75,1,eradication,1584,Gill
50,1,regulation,1072,Completed.
100,0,,0,
75,1,eradication,1585,Gill
100,0,,0,
100,0,,0,
46,1,eradication,1587,Done.
0,0,,0,
46,1,eradication,1588,Done.
60,1,eradication,1589,publically
57,1,stocking,2431,to
46,1,eradication,1590,done.
59,1,eradication,1591,dominated
57,1,stocking,2432,Treated
74,0,,0,
67,1,habitat,921,Bass
64,1,regulation,1073,fishing
70,1,habitat,922,rehabilitated
100,0,,0,
60,1,regulation,1074,bass
100,0,,0,
60,1,stocking,2436,and
60,1,stocking,2437,and
62,1,stocking,2438,doing
100,0,,0,
50,1,regulation,1075,mapped
100,0,,0,
100,0,,0,
0,0,,0,
0,0,,0,
67,1,regulation,1078,end
15,0,,0,
17,0,,0,
100,0,,0,
62,1,regulation,1079,spring
73,1,stocking,2442,plants
60,1,eradication,1593,Discontinued
55,1,stocking,2443,lake
55,1,habitat,923,Observations
93,0,,0,
86,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
0,0,,0,
86,0,,0,
100,0,,0,
75,1,stocking,2446,sto
94,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,2448,planted
86,1,stocking,2449,planted
75,1,habitat,925,rock
67,1,stocking,2450,netting
46,1,eradication,1598,Done.
86,1,stocking,2451,planted
57,1,habitat,926,Delete.
67,1,stocking,2452,re-established.
62,1,stocking,2453,netted
100,0,,0,
55,1,habitat,927,(see
100,0,,0,
57,1,stocking,2455,trout
59,1,eradication,1600,population.
100,0,,0,
75,1,eradication,1601,Gill
100,0,,0,
86,0,,0,
60,1,eradication,1602,filled
46,1,eradication,1603,Done.
100,0,,0,
53,1,eradication,1604,reported
57,1,habitat,929,game
50,1,regulation,1082,mapped
67,1,habitat,930,small
80,0,,0,
62,1,habitat,931,including
50,1,regulation,1083,Mapped
67,1,habitat,932,See
0,0,,0,
64,1,regulation,1084,determinations
62,1,stocking,2458,revealed
100,0,,0,
53,1,eradication,1606,oxygen
100,0,,0,
67,1,eradication,1607,in
43,1,habitat,933,surveyed
100,0,,0,
40,1,eradication,1609,Lake
47,1,eradication,1610,walleye
86,1,stocking,2461,planted
67,1,habitat,934,small
75,0,,0,
100,0,,0,
60,1,stocking,2463,and
94,0,,0,
60,1,regulation,1085,bass
55,1,eradication,1612,Above
100,0,,0,
67,1,eradication,1613,"Gill,"
67,1,eradication,1614,still
100,0,,0,
100,0,,0,
88,0,,0,
47,1,eradication,1616,Complete
75,1,eradication,1617,This
100,0,,0,
100,0,,0,
80,1,stocking,2469,planted.
50,1,regulation,1087,Completed.
53,1,stocking,2470,Partial
50,1,habitat,935,abundant;
60,1,habitat,936,see
57,1,stocking,2471,trout
53,1,habitat,937,shallow.
50,1,habitat,938,Drawn
86,1,stocking,2472,planted
86,1,stocking,2473,planted
40,1,habitat,939,party:
100,0,,0,
67,1,eradication,1618,indicates
86,1,stocking,2475,planted
86,1,stocking,2476,planted
67,1,eradication,1619,indicates
100,0,,0,
43,1,regulation,1088,Dropped.
86,1,stocking,2477,planted
67,1,eradication,1620,Pond
46,1,eradication,1621,Done.
88,1,stocking,2478,released
100,0,,0,
60,1,regulation,1089,winter
60,1,stocking,2479,and
75,1,eradication,1622,Gill
59,1,stocking,2480,suitable
100,0,,0,
75,1,eradication,1623,gill
100,0,,0,
75,1,eradication,1624,Gill
55,1,habitat,942,crews
71,1,eradication,1625,indicate
47,1,stocking,2483,Warmwater
50,1,regulation,1090,mapped
67,1,eradication,1626,in
67,1,habitat,943,Bass
67,1,regulation,1091,One
67,1,eradication,1627,in
57,1,regulation,1092,the
71,1,eradication,1628,Revised
56,1,regulation,1093,returns
57,1,stocking,2484,trout
75,1,stocking,2485,produce
100,0,,0,
59,1,eradication,1629,dominant.
53,1,stocking,2487,because
57,1,stocking,2488,trout
86,1,stocking,2489,planted
100,0,,0,
50,1,regulation,1094,mapped
56,1,stocking,2491,Feldhauser
60,1,eradication,1630,half
50,1,regulation,1095,Mapped
60,1,stocking,2492,and
57,1,stocking,2493,So
86,1,stocking,2494,planted
86,1,stocking,2495,planted
100,0,,0,
67,1,eradication,1631,in
67,1,eradication,1632,in
57,1,stocking,2497,treated
100,0,,0,
75,1,regulation,1096,beginning
62,1,stocking,2499,Deleted.
62,1,stocking,2500,Deleted.
75,1,eradication,1633,Gill
100,0,,0,
59,1,regulation,1097,successful.
67,1,regulation,1098,at
75,1,eradication,1635,This
57,1,eradication,1636,pectoral
0,0,,0,
50,1,regulation,1099,mapped
75,0,,0,
59,1,eradication,1637,population.
50,1,regulation,1101,Netted
93,0,,0,
67,1,eradication,1638,indicates
67,1,eradication,1639,in
100,0,,0,
0,0,,0,
71,1,eradication,1640,portion.
50,1,regulation,1102,mapped
47,1,regulation,1103,inventoried
60,1,habitat,944,see
57,1,regulation,1104,collection
43,1,habitat,945,surveyed
67,1,eradication,1641,in
59,1,eradication,1642,population.
59,1,eradication,1643,population.
50,1,regulation,1105,Mapped
50,1,stocking,2503,Inventoried
53,1,regulation,1106,completed
100,0,,0,
67,1,eradication,1644,in
67,1,eradication,1645,in
64,1,regulation,1107,fishing
67,1,eradication,1646,seined
62,1,eradication,1647,chem.
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,2509,planted
100,0,,0,
53,1,stocking,2511,Partial
75,0,,0,
50,1,regulation,1109,mapped
89,0,,0,
84,1,stocking,2512,introduced
71,0,,0,
57,1,stocking,2513,treated
86,1,stocking,2514,planted
71,1,eradication,1650,indicate
67,1,eradication,1651,in
86,1,stocking,2515,planted
100,0,,0,
67,1,eradication,1652,Revised.
100,0,,0,
88,1,stocking,2517,planting
100,0,,0,
67,1,stocking,2518,netting
67,1,eradication,1653,gills
60,1,stocking,2519,and
60,1,stocking,2520,and
100,0,,0,
75,1,eradication,1654,Gill
67,1,eradication,1655,in
43,1,eradication,1656,con't.
100,0,,0,
100,0,,0,
86,1,stocking,2524,shocked
46,1,eradication,1657,Done.
86,1,stocking,2525,planted
86,1,stocking,2526,shocked
57,1,habitat,946,Data
84,0,,0,
80,0,,0,
75,1,eradication,1660,gill
67,1,regulation,1112,State
67,1,eradication,1661,indicates
100,0,,0,
88,0,,0,
75,1,eradication,1663,gill
100,0,,0,
100,0,,0,
67,1,eradication,1664,in
75,1,regulation,1113,item
78,1,stocking,2530,plantings:
86,1,stocking,2531,planted
67,1,regulation,1114,being
86,1,stocking,2532,planted
62,1,eradication,1665,check
100,0,,0,
67,1,habitat,947,Fing.
57,1,habitat,948,Fishery
93,0,,0,
67,1,habitat,949,as
93,0,,0,
67,1,eradication,1666,removal
100,0,,0,
100,0,,0,
50,1,regulation,1116,Mapped
100,0,,0,
100,0,,0,
100,0,,0,
69,1,eradication,1668,Renovation
93,0,,0,
100,0,,0,
50,1,habitat,950,treatment.
53,1,habitat,951,Treatment
100,0,,0,
62,1,regulation,1117,catches
86,1,stocking,2543,planted
100,0,,0,
67,1,eradication,1669,in
67,1,regulation,1118,being
100,0,,0,
67,1,eradication,1670,in
67,1,eradication,1671,in
50,1,stocking,2545,Inventoried
67,1,habitat,953,See
80,1,stocking,2546,planted:
67,1,habitat,954,See
77,1,regulation,1119,success
67,1,habitat,955,See
80,1,stocking,2547,planted.
86,1,stocking,2548,planted
94,0,,0,
67,0,,0,
70,0,,0,
100,0,,0,
50,1,stocking,2551,Inventoried
0,0,,0,
0,0,,0,
0,0,,0,
75,0,,0,
62,1,stocking,2552,showed
50,1,regulation,1122,mapped
64,1,regulation,1123,fishing
67,1,eradication,1673,indicates
43,1,regulation,1124,Dropped.
89,0,,0,
53,1,eradication,1675,detoxified
86,1,stocking,2553,planted
86,1,stocking,2554,shocked
71,1,stocking,2555,shocker
86,1,stocking,2556,planted
100,0,,0,
53,1,stocking,2558,because
63,1,eradication,1676,opposition
57,1,eradication,1677,Discontinued-
75,1,eradication,1678,Gill
100,0,,0,
57,1,habitat,956,Surveyed
73,1,eradication,1679,Legal
100,0,,0,
88,0,,0,
0,0,,0,
100,0,,0,
53,1,regulation,1125,Completed
50,1,regulation,1126,mapped
60,1,stocking,2562,and
67,1,eradication,1681,indicates
100,0,,0,
75,1,habitat,958,installed
50,1,regulation,1127,mapped
50,1,habitat,959,survey
67,1,habitat,960,See
69,1,habitat,961,(Management
67,1,habitat,962,See
75,1,eradication,1682,Gill
0,0,,0,
67,1,eradication,1683,indicates
86,1,stocking,2563,planted
77,1,regulation,1128,Mining
80,1,stocking,2564,plant
100,0,,0,
37,1,regulation,1129,Done--effective
100,0,,0,
86,1,stocking,2567,planted
100,0,,0,
67,1,eradication,1684,in
100,0,,0,
0,0,,0,
0,0,,0,
93,0,,0,
67,1,stocking,2571,dant
67,1,habitat,963,See
0,0,,0,
53,1,eradication,1685,approved
0,0,,0,
67,1,eradication,1686,in
100,0,,0,
67,1,eradication,1687,in
64,1,regulation,1130,fishing
67,1,stocking,2573,netting
89,0,,0,
64,1,habitat,964,management
100,0,,0,
100,0,,0,
100,0,,0,
75,1,eradication,1688,Gill
100,0,,0,
100,0,,0,
59,1,eradication,1690,comprised
50,1,regulation,1131,mapped
67,1,eradication,1691,Fish
67,1,habitat,967,See
80,0,,0,
100,0,,0,
94,0,,0,
100,0,,0,
80,1,stocking,2581,introduced.
100,0,,0,
86,1,stocking,2582,planted
86,1,stocking,2583,planted
67,1,eradication,1692,in
67,1,habitat,969,See
0,0,,0,
53,1,eradication,1693,approved
53,1,eradication,1694,approved
47,1,eradication,1695,crappies
86,1,stocking,2584,planted
76,1,stocking,2585,"established,"
43,1,habitat,970,surveyed
43,1,habitat,971,surveyed
62,1,eradication,1696,chem.
50,1,regulation,1133,mapped
53,1,habitat,972,treatment
100,0,,0,
43,1,habitat,973,surveyed
86,1,stocking,2587,planted
43,1,habitat,974,surveyed
100,0,,0,
50,1,habitat,975,Survey
57,1,habitat,976,Delete.
67,1,stocking,2589,netting
36,1,eradication,1697,Emmet
75,1,eradication,1698,Gill
60,1,regulation,1134,winter
62,1,eradication,1699,chem.
100,0,,0,
57,1,habitat,977,present.
100,0,,0,
100,0,,0,
57,1,eradication,1701,analysis
100,0,,0,
67,1,regulation,1135,Seined
50,1,stocking,2593,Contains
53,1,habitat,978,heads.
100,0,,0,
60,0,,0,
67,1,eradication,1703,in
83,0,,0,
62,0,,0,
67,1,eradication,1705,indicates
100,0,,0,
46,1,eradication,1706,Done.
93,0,,0,
100,0,,0,
50,1,regulation,1137,mapped
67,1,regulation,1138,seine
100,0,,0,
67,1,eradication,1707,indicates
59,1,habitat,979,Selective
62,1,eradication,1708,improved;
100,0,,0,
73,1,habitat,980,Raisin
67,1,habitat,981,designation
50,1,regulation,1140,mapped
67,1,eradication,1709,seined
86,1,stocking,2599,planted
76,0,,0,
55,0,,0,
67,1,stocking,2600,Deleted
0,0,,0,
73,1,habitat,982,marsh.
86,1,stocking,2601,planted
67,1,habitat,983,(Babbitt
94,0,,0,
67,1,regulation,1141,Suitable
100,0,,0,
50,1,regulation,1142,mapped
75,1,eradication,1712,Gill
100,0,,0,
56,1,stocking,2605,conducted
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
94,0,,0,
100,0,,0,
86,1,stocking,2609,planted
67,1,regulation,1144,Seined
50,1,regulation,1145,mapped
60,1,habitat,986,see
50,1,regulation,1146,Mapped
75,1,regulation,1147,item
80,1,stocking,2610,"planted,"
50,1,habitat,987,fing.
86,1,stocking,2611,planted
67,1,eradication,1714,seined
50,1,habitat,988,Survey
100,0,,0,
60,1,stocking,2613,and
88,1,stocking,2614,released
88,1,stocking,2615,released
88,1,stocking,2616,released
67,1,habitat,989,Dom
50,1,regulation,1148,Netted
86,1,stocking,2617,planted
67,1,habitat,990,See
71,1,eradication,1715,Revised
57,1,stocking,2618,So
86,1,stocking,2619,planted
100,0,,0,
67,1,stocking,2621,netting
73,1,stocking,2622,plants
67,1,habitat,991,recent
46,1,eradication,1716,Done.
67,1,regulation,1149,at
50,1,regulation,1150,Mapped
50,1,regulation,1151,Mapped
46,1,regulation,1152,mapped.
67,1,habitat,992,See
0,0,,0,
100,0,,0,
67,1,eradication,1717,in
58,1,stocking,2624,Electro-shocking
53,1,eradication,1718,Chemistry--Galbraith
0,0,,0,
47,1,eradication,1719,Disregard
0,0,,0,
100,0,,0,
0,0,,0,
100,0,,0,
62,1,stocking,2625,deleted.
71,0,,0,
100,0,,0,
94,0,,0,
86,1,stocking,2627,planted
67,1,eradication,1723,in
67,1,habitat,994,Bass
0,0,,0,
50,1,stocking,2628,Inventoried
53,1,habitat,995,longer
100,0,,0,
56,1,stocking,2630,conducted
100,0,,0,
100,0,,0,
0,0,,0,
100,0,,0,
62,1,eradication,1724,date
88,1,stocking,2632,released
67,1,habitat,996,small
0,0,,0,
57,1,eradication,1725,All
53,1,habitat,997,longer
60,1,stocking,2633,and
64,1,regulation,1156,Justification:
77,1,eradication,1726,portion
100,0,,0,
56,1,habitat,998,fingerlings
86,1,stocking,2635,planted
67,1,regulation,1157,being
80,1,stocking,2636,established
67,1,eradication,1727,in
44,1,eradication,1728,Biological
50,1,regulation,1158,Mapped
95,0,,0,
100,0,,0,
62,1,stocking,2638,netted
50,1,habitat,999,rainbows
62,1,habitat,1000,present
73,1,stocking,2639,plants
100,0,,0,
80,0,,0,
62,1,stocking,2641,"Deleted,"
53,1,regulation,1159,completed
67,1,eradication,1730,indicates
86,1,stocking,2642,planted
64,1,regulation,1160,fishing
75,1,eradication,1731,gill
70,1,regulation,1161,reproduction
50,1,regulation,1162,mapped
67,1,habitat,1002,small
100,0,,0,
56,1,eradication,1732,Continued.
55,1,habitat,1003,rainbow
50,1,regulation,1163,mapped
47,1,regulation,1164,inventoried
93,0,,0,
80,1,stocking,2644,"planted,"
93,0,,0,
80,1,stocking,2646,introduced.
100,0,,0,
86,1,stocking,2647,planted
100,0,,0,
86,1,stocking,2649,planted
67,1,stocking,2650,Deleted
73,1,habitat,1006,Marais
100,0,,0,
57,1,stocking,2652,trout
62,1,stocking,2653,catching
57,1,regulation,1165,renewed.
46,1,eradication,1733,Done.
50,1,regulation,1166,Mapped
94,0,,0,
62,1,eradication,1735,chem.
62,1,eradication,1736,population
67,1,habitat,1008,small
75,0,,0,
0,0,,0,
80,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
50,1,regulation,1167,Mapped
67,1,stocking,2654,netting
50,1,stocking,2655,Cancelled
67,1,eradication,1739,indicates
100,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
88,1,stocking,2657,planting
0,0,,0,
0,0,,0,
93,0,,0,
53,1,regulation,1168,Completed
67,1,eradication,1740,in
73,1,stocking,2659,land
100,0,,0,
60,1,stocking,2661,and
77,1,stocking,2662,Placed
86,1,stocking,2663,planted
100,0,,0,
100,0,,0,
75,0,,0,
100,0,,0,
94,0,,0,
67,1,eradication,1742,in
86,0,,0,
53,1,regulation,1170,Completed
57,1,habitat,1010,Surveyed
50,1,regulation,1171,mapped
100,0,,0,
56,1,eradication,1743,Continued.
86,0,,0,
