LAKE NAME,CONTENTS,DATE,FUZZY MATCH,Rotenone,Kill,Chemical Renovation,Poisoned,Toxaphene,Repoisioning,Fish-Tox,Lethal,Manually remove,Removed,Antimycin,Chemical reclamation,Eradicate,Manually thin,Toxicant,Remove,Derris,Manual removal,Poison,Chemical,Chemically reclaim,Thin
BARRY_SHAW_MNGM_0002_1.csv,1. Lake poisoned 10/1/62 (1 ppm  rotenone) by LSI,-63,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BARRY_SHAW_MNGM_0002_1.csv,4. Lake poisoned 6/17/63 (2 ppm  rotenone) by LSI,GBB9/26/63,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SCHOOLCRAFT_DUTCHFRED_MNGM_0003_2.csv,14. Eradicated species present after  attempts 9/9/66 and 9/20/66. Lake  still toxic 11/11/66,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ALCONA_OBRIEN_MNGM_0001_1.csv,4. The trout planting program was  continued temporarily pending  repoisoning. Also repoisoned  with Fish-Tox. Kill incomplete.  Treated again with Fish-Tox (the  highly lethal type). Acomplete,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ALGER_NAWAKWA_MNGM_0001_2.csv,"9. Done, 1981. 5.3#/ac. bullheads  removed 81. Only 1.3# taken  82 w/ similar effort",1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
KEWEENAW_MEDORA_MNGM_0001_4.csv,"22. Manaul removal 5/81. 3260# perch  removed ave. 5.8"". . No walleye reprod.  evident, rbw and sm. bass no's good",1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
KEWEENAW_MEDORA_MNGM_0001_4.csv,22. (Cont.) 3195 pounds YEP removed  5/82. Five WAE year classes  exhibit good growth; 1981 year  class is strong.,1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
IRON_STAGER_MNGM_0001_2.csv,8. Done. Attempts at manual removal,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CALHOUN_DUCK_MNGM_0001_1.csv,6. Chem. thinning not warranted.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BARAGA_KELLY_MNGM_0003_1.csv,11. Oxygen determination indicates  lake winterkilling.,1952,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KALKASKA_POTHOLE2_MNGM_0001_1.csv,3. Reclaimed w/rotenone 8/31/71.  Appeared to be complete kill.,1979,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUCE_PIKE_MNGM_0002_2.csv,15. Begun 81: 3#/ac. BBH removed in  81.,1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
LAPEER_ROBINSON_MNGM_0001_1.csv,1. Rotenone applied by airplane.,1971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLADWIN_HOUSE_MNGM_0005_2.csv,12. Complete kill obtained,1960,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRON_PERCH_MNGM_0001_1.csv,"3. Done. Nets lifted 5/8/73, apparently  too late for walleye eggs. About  1000 lbs suckers removed.",1972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
IRON_PERCH_MNGM_0001_1.csv,"3. Cont. Sucker removal attempted 5/82  we were too late, only 1700 1bs removed",1974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
JACKSON_GILLETTS_MNGM_0001_2.csv,"9. 1, .100 gallons of rotenone applied  Total fish kill realized. Carp and  predominated.  Continued on card #2",1969,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STJOSEPH_EVANS_MNGM_0003_1.csv,3. Lake designated as winterkill  lake and opened to unrestricted  hook and line fishing.,1967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STJOSEPH_EVANS_MNGM_0003_1.csv,4. Removed,1975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
MACKINAC_EAST_MNGM_0003_1.csv,"5. Temporary( sand bag) dam installed  by ""Red"" Thompson at outlet held  water relatively high during 1949  season. Dam repaired 1952, but  washed out by fall.  In 1955 Thompson reconstructed  using sand and cement in bags which  returned a level above normal  1955-56( without may have had severe  winterkill in 1956",1950.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARAGA_PRICKETTBACKWATER_MNGM_0001_1.csv,"4. Sample of bgills, perch, crappies  young bass obtained by rotenone  poisoning. Larger bass scale -  by angler contact. Bgills, crappies,  perch and young bass badly stunted.  Larger bass growing normally.",1962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LUCE_MUSGRAVE_MNGM_0003_1.csv,"3. Poisoned August 1948; stocked  200(L) and 2, 000(F) brook trout  1948 & 4,000(F) 1949",1949.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LUCE_MUSGRAVE_MNGM_0003_1.csv,"4. Mortality (possible winterkill)  restocked with 200(L) left pectoral  clipped; and 2, 000(5"") 7/25/50 &  1, 500(SL) fall 1950 (perch found  to be present August 1950)",1950.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUCE_MUSGRAVE_MNGM_0003_1.csv,5. Perch re-established following  poisoning in 1948 (through beaver  channel in high water from lake  to east). Trout fishing expected  to decline.,1951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GOGEBIC_LITTLEPRESQUEISLE_MNGM_0001_1.csv,"6. Done 7/80. Removal est. of 36  P. seed, 23% b. gill, 14% perch, 29%  r. bass, 3% crappie biomass. Fish  under catchable size removed.",1978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
GOGEBIC_LITTLEPRESQUEISLE_MNGM_0001_1.csv,"6. cont. netted 7/81. 463# b.gills,  607 # p. seed, 15# r. bass, 61# perch  removed. Total removal 1147#'s.  1930 # removed 1980.",1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
GOGEBIC_LITTLEPRESQUEISLE_MNGM_0001_1.csv,3. (Cont'd) Netted and boomshocked  by USFS 8/83. Panfish small and  abundant; predators small sized  and low in number. Manual removals  in 1980 and 1981 had no discernable  effects.,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OSCODA_MACK_MNGM_0003_1.csv,"6. Shoreline checked April 25, 1978.  Severe winterkill occurred. Follow-up  shocker survey revealed only bullheads",1960,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIVINGSTON_SILVER_MNGM_0001_1.csv,"5. 2, 000 legal rainbow trout planted  for 3 yrs. Trout kill in 1954 & 55",1963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRON_JAMES_MNGM_0001_2.csv,(7 cont.) kill obtained. Walleye,1978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTSEGO_LOST_MNGM_0004_1.csv,8. Poisoned in 9/1950,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GRANDTRAVERSE_SANDLAKE2_MNGM_0001_1.csv,1. Lake poisoned fall 1956.,1956,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DICKINSON_CRYSTAL_MNGM_0003_1.csv,2. Lake winterkills about every  winter. Bluegills seen in winter  killed fish.,1955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DICKINSON_CRYSTAL_MNGM_0003_1.csv,"3. Due to winterkill conditions  every winter, lake is considered  not worthwhile for further stock-  ing of fish, or other management  practices.",1955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELTA_GOOSENECK_MNGM_0001_1.csv,3. Light fish kill in Oct. 1950 af-  fecting small perch and some suckers.,1961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELTA_GOOSENECK_MNGM_0001_1.csv,7. One shallow-trap net on spawning  grounds removed 844 suckers in 12  ghts,1965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
OGEMAW_NORTH_MNGM_0003_1.csv,"7. 31 pike removed in 1955-1956,  trapping discontinued thereafter",155-156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
MARQUETTE_SHAGLITTLE_MNGM_0001_1.csv,4. 6.91bs. /acre removed 4/78,1973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CLARE_BERTHA_MNGM_0001_1.csv,"3. No seining due to winterkill 158-59.  Lake poisoned May 12, 1959.",1959,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KENT_PINE_MNGM_0001_1.csv,2. Population eradicated,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KENT_PINE_MNGM_0001_1.csv,11. Treatment completed; 90%  bluegills removed.,1972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
OGEMAW_HORSESHOE_MNGM_0003_1.csv,"6. Reclaimed w/rotenone in 1967. Planted w/r'bows, adult LM bass &  adult bluegills.",1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARAGA_SIXMILECREEK_MNGM_0001_1.csv,6. Revised. Dam closed but pond not  treated with rotenone.,1966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARAGA_SIXMILECREEK_MNGM_0001_1.csv,11. Done-recovered less than 50  rotenone treatment deleted.,1968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGER_READY_MNGM_0001_1.csv,2. Lake treated with rotenone,1966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HILLSDALE_BAWBEESE_MNGM_0001_1.csv,3. Riparian owners not interested in  chemical reclamation at this time.,1979,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
BENZIE_BROOKS_MNGM_0002_1.csv,1. Treated with 20 ppb of toxaphene  (2.2 gal.) for complete kill in  November 1960.,1960,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MACKINAC_MCALPINE_MNGM_0001_1.csv,6. 4 boards removed from dam--  cut area by 6 acres.,1967,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ALGER_NAWAKWA_MNGM_0001_1.csv,3. Removed 1968,1969,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
SCHOOLCRAFT_DUTCHFRED_MNGM_0003_1.csv,"4. Poisoned 8/12/49(LSI) -netting &  observations showed complete  kill;however received negative  report. 1500(L), 4000(F) brook trout  stocked 11/2/49",1949.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SCHOOLCRAFT_DUTCHFRED_MNGM_0003_1.csv,"6. Poisoned 9/56; netted, toxicity  tested 10/56 (Mgt)",1955.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ALCONA_OBRIEN_MNGM_0001_2.csv,"12. Done - treated with 1 1/2 gal.  toxaphene (15 - ppb) on Sept. 14,  1961 (ESI)",1961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUGHTON_IRISH_MNGM_0001_1.csv,"2. 400 b. gills X 5.0"" removed for  stocking in Laws Lk.",1976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
LAPEER_PINGLE_MNGM_0002_1.csv,1. Poisoned with rotenone.,1957,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IRON_STAGER_MNGM_0001_1.csv,2. Biological & chemical Survey,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IRON_STAGER_MNGM_0001_1.csv,1. Basic biological and chemical  inventory conducted in 1957.  Biological and chemical sampling  done in 1958.,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IRON_STAGER_MNGM_0001_1.csv,8. Continued. 1979 survey shows same  problem plus lack of predators -  try thinning panfish by manual re-  moval netting and stock adult  northern pike when available.,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GRATIOT_ALMA_MNGM_0001_1.csv,1. Exp. fish eradication program with  rotenone conducted 8/16/57.  Approx. 32tons carp removed.,1957,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
GRATIOT_ALMA_MNGM_0001_1.csv,6. Chem. treated to eradicate  rough fish,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WASHTENAW_WINNEWANA_MNGM_0001_1.csv,10. Director's Designation rescinded  Fall of 1967.  NOTE: Winter-kills occurred 1977-78  and 1978-79.,1965,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCONA_WESTTWIN_MNGM_0001_1.csv,"2. Checked in 1955 by creel census,  and observation by light, many  fish seen. Severe winter kill  in winter Of 1955-56, possibly  complete",57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLADWIN_HOUSE_MNGM_0005_1.csv,"11. Lake poisoned Aug. 1957 with 5  ppb toxaphene. Killed all fish  under 3.5""",,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BARRY_BRISTOL_MNGM_0003_1.csv,"3. Fyke net and electrofishing indicates  good 1. m. bass and bgills, however,  fish appeared thin.",1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KALAMAZOO_LONG_MNGM_0003_1.csv,"3. Treated with rotenone on Oct. 3 &  4, 1960 and fish pop. eliminated",1962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MACKINAC_EAST_MNGM_0003_2.csv,"7. Made reconnaissance of fishing  site possibilities. USFS (Wilson-  Clayton) indicate possible camp  site development in future --year  not assured. Good site possibilities  within half mile of truck trail--  SW, NW, sec. 10.",1961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JACKSON_GILLETTS_MNGM_0001_1.csv,"4. Riparian owners accepted proposal  improving fishery by partial treatment  rotenone annually for over a four year  Lake treated Sept. 29,30, 1966. Good  kill observed.",1963,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOGEBIC_CRANE_MNGM_0003_1.csv,1. Chemical and biological survey,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OSCEOLA_ROSE_MNGM_0001_1.csv,10. Removed pike marsh dam.,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
HOUGHTON_Mud_MNGM_0002_1.csv,"1. Netting indicates few or no game  fish present. Winter O2 analysis  indicates adequate oxygen supply  available some winters, but lake  apparently occasionally winter-  kills.",1957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRON_JAMES_MNGM_0001_1.csv,7. Total treatment with antimycin  carried out on 5/11/72. Good  (over),1972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHARLEVOIX_BEAR_MNGM_0001_1.csv,"7. Treated August 1973, good kill,  few trout in dead fish sample",1976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRANDTRAVERSE_SANDLAKE4_MNGM_0002_1.csv,1. Lake poisoned fall 1956.,1956,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MISSAUKEE_DYER_MNGM_0002_1.csv,4. Reclaimed w/rotenone 10/3/69.,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOGEBIC_PRESQUEISLE_MNGM_0001_2.csv,"12. Netted 5/80. Suckers signif.  reduced by 179 manual removal;  heads numerically more abund.  perch, P. seed, r. bass, crappied  sizes greatly increased. Walleye  reprod. evidenced, n. pike abund.  and small  12 contd. Netted 6/81. 769#suckers,  325# p.seed, 1826# b. head removed.  Compensatory growth by other species  not evident; pike sizes increasing  but growth rates are poor. Crappies  good sized, W. eye repro. evident",1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
IRON_CAMP_MNGM_0001_2.csv,7. Done. Total eradication with  rotenone and antimycin,1970,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IRON_CAMP_MNGM_0001_2.csv,"10. Done. Treated Sept. 18, 1974  with rotenone. One sucker  encountered in post treatment  netting.",1974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRON_CAMP_MNGM_0001_2.csv,"12. Done. 40 lbs. per acre of perch  and 40 lbs. per acre of suckers  removed May, 1983.",1984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
DELTA_GOOSENECK_MNGM_0001_2.csv,11. Survey on 8/69 indicates poor  and poor trout potential.  (Misc.) Unsuccessful attempt made to  suckers in 5/68 and 900 1bs. and 18  of sqawn removed in 5/69.,1969,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
DELTA_GOOSENECK_MNGM_0001_2.csv,"18. Manual removal accomplished -  spring 1979, partial success.  Antimycin treatment - spring  1979, partial success.",1980,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
DELTA_GOOSENECK_MNGM_0001_2.csv,"19. Walleye fingerlings introduced  1979.  18A 5.6 lbs/acre WS, RB and YP  removed 1981",1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
MARQUETTE_PERCH_MNGM_0001_1.csv,3. Treated with 170 gal. rotenone,1966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRON_DEADMANS_MNGM_0003_2.csv,"6. (add1) Due to springs in lake, all  poisoning jobs to date have been  unsuccessful,",1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IRON_DEADMANS_MNGM_0003_2.csv,11. Treated with antimycin. Believed  successful. (Stocked with brook  fall 1971).,1979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTSEGO_LOST_MNGM_0001_1.csv,8. Poisoned in 9/50,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OSCEOLA_CENTER_MNGM_0004_1.csv,"4. Poisoned 8/1947 with rotenone.  Lake designated as ""trout lake""  and closed to the use of live",1950.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GOGEBIC_MARION_MNGM_0001_4.csv,"18. Manual removal 6/80. Est. 25%  rock bass biomass catchable re-  moved. Musky growth good, walleye  pop excell. , b. gills good sized,  sm bass small E overabundant.",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CRAWFORD_CLEAR_MNGM_0002_1.csv,"2. Lake chem. treated with rotenone  fall 1967 but due to unavailability  of hybrids, a planting of brown  trout was made in 1968.",1969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DICKINSON_EDEY_MNGM_0001_1.csv,"6. Done. Treated 3 1/2 PPB antimycin  concentrate, Aug. 1970.",BJ3/72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OGEMAW_TEAL_MNGM_0003_1.csv,"2. 200 redear sunfish (1. 5"" - 1. 9"")  planted - - -winterkill the following  winter probably eliminated them.",55-'56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MACKINAC_REXTON_MNGM_0003_1.csv,3. Removed from minnow seining  list of lakes and streams,1967.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
GRANDTRAVERSE_TWINNORTH_MNGM_0003_1.csv,8. Treated with toxaphene spring of  1961.,1955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRANDTRAVERSE_TWINNORTH_MNGM_0003_1.csv,12. Incomplete kill again. L. M. bass  and rockbass known to have survived,1961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MASON_NORDHOUSE_MNGM_0001_1.csv,"1. 75,000 fry stocked 5/71 with  good growth and survival.  Transplanted to Hamlin Lake in  August to prevent summerkill.  NOTE: The extremely dry summer caused  to almost dry up--it has the potential  provide several thousand walleye  annually with a minimum of time and",lake ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEELANAU_CEDAR_MNGM_0003_1.csv,"4. Trout designation removed  January 1, 1961.",1961,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
LEELANAU_CEDAR_MNGM_0003_1.csv,5. Treatment cancelled due to  possibility of killing desirable  fish.,1961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAPEER_FORD_MNGM_0002_1.csv,1. Poisoned with rotenone. I&E.,1957,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LAPEER_MIDDLE_MNGM_0001_1.csv,1. Rotenone applied by airplane.,1971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENESSE_HASLER_MNGM_0003_1.csv,10. Treated with rotenone 9/7/64 but  test netting showed kill not complete.  Retreated 9/29 affecting complete  kill.,1964,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONTCALM_SOUTHWEST_MNGM_0001_1.csv,1. Lake mapped Lake surveyed (see fish coll. and  chemical data),1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MONTCALM_SOUTHWEST_MNGM_0001_1.csv,"3.2. Chemical treatment program  initiated.  4; Lake restocked with 4,300 rainbow  trout fingerlings",1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MARQUETTE_CHAINOFLAKES_MNGM_0003_1.csv,2. Removed from list of designated  trout lakes effective 1957,1963,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
LAPEER_WEST_MNGM_0003_1.csv,1. Poisoned with rotenone.,1957,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WASHTENAW_SYLVAN_MNGM_0001_2.csv,14. Treated with rotenone 9/15/59.,1959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGER_NUGENT_MNGM_0001_1.csv,2. Fished 1959 - water very low - caught nothing.,1959.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
STJOSEPH_SAND_MNGM_0001_1.csv,5. Total chemical treatment conducted  and restocking initiated on 10/74.,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KEWEENAW_FANNYHOOE_MNGM_0001_2.csv, bass & large numbers of rock  bass and suckers. Lake has  potential for greater trout production if  species are removed. ,1963,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CHEBOYGAN_WEBER_MNGM_0001_2.csv,"13. Lake poisoned with toxaphene  on October, 1955.",55,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BARRY_PLEASANT_MNGM_0001_1.csv,"4. Treated with toxaphene, 4ppb.  Sept. 1963, IFR.",1964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARRY_PLEASANT_MNGM_0001_1.csv,"7. Abundance of lake chubsuckers,  walleyes very thin bass fair,  bluegills poor.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MACKINAC_BAYCITY_MNGM_0001_1.csv,9. Lake chemically treated 9.28/81.  30#/ac W. suckers & 15#/ac. br.  bullheads removed.,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
MARQUETTE_GRANT_MNGM_0001_1.csv,"3. Treated with rotenone 9/10/68,  162 gallons, I PPM",1970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCHOOLCRAFT_STANLEY_MNGM_0002_1.csv,"7. Netted 9/81; 34.8#/ac. BBH & WHS  removed, pike fish. fair - growth  below ave., YEP & PSS fishery good-  growth good.",82.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
GENESSE_HOLLOWAY_MNGM_0002_1.csv,"3. Rotenone used to treat out Holloway  and Flint River watershed above during  week of Oct. 4-9, 1971.",1968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENESSE_HOLLOWAY_MNGM_0002_1.csv,5. Rainbows stocked after killout  winter & summer providing good  interim fishing.,1971,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENESSE_HOLLOWAY_MNGM_0002_1.csv,6. The eradication evidently was not  numerous young-of-year carp were taken  the summerfollowing killout in the  stocked game fish are making good  growth.,1971,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENESSE_HOLLOWAY_MNGM_0002_1.csv,"7. Partial rehabilitation carried out  1976. Rotenone applied by boat and  upstream from speed boat ramp. Dead  up by DNR crews. Heavy kill, 90% of  which were carp.",over ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAPEER_DIPPER_MNGM_0001_1.csv,1. Rotenone applied by airplane.,1971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUGHTON_LK28_MNGM_0002_1.csv,2. Winter oxygen analysis shows lake  likely prone to winterkill,1964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONTMORENCY_WESTTWIN_MNGM_0001_1.csv,5. Done 5/71. Fair kill only.,1972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENT_MARJELLA_MNGM_0001_1.csv,"1. Lake surveyed (see chem, and fish  collection  data) 2. Chemical treatment program  initiated.",1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
