'LAKE NAME', 'CONTENTS', 'DATE', 'FUZZY MATCH'
MARQUETTE_SECTION14_MNGM_0001_2.csv,"13. Done, 1979. Fair-good  growth and survival. ",7/69 ,1
BRANCH_LAVINE_MNGM_0001_2.csv,10. Trout stocking discontinued 1970. ,1970 ,0
BRANCH_LAVINE_MNGM_0001_2.csv,11. 2200 SL'bows stocked annually  1973 through 1976. ,1/12/77 ,0
LUCE_GRASS_MNGM_0002_1.csv,"1. Stocked with 200 (I) brook in  June and 200 (L) in October, 1960.  Has been stocked with 600 (L)  brook trous in 1959. produced  some good catches throughout 1960  senson; perch also present;  besver dam a t outlet. ",10/60 ,0
LUCE_GRASS_MNGM_0002_1.csv,2. CON'T) --Stocked as recommended.  Xx ,1961 ,0
LUCE_GRASS_MNGM_0002_1.csv,3. Stocking discontinued. ,1965 ,0
STJOSEPH_EVANS_MNGM_0003_1.csv,2. N. pike and 1. m. bass stocked 1962 ,1/67 ,0
MACKINAC_EAST_MNGM_0003_1.csv,"1. 30,000(F)bluegill and 10, 000 (F)  bass stocked Sept and Oct 1948 ",1949.0,0
MACKINAC_EAST_MNGM_0003_1.csv,5. Good flow out of lake 3/8/57;oxygen  test showed 0. 8 ppm ,1956.0,1
BARAGA_PRICKETTBACKWATER_MNGM_0001_1.csv,"2. 30, 000 fing. brown trout stocked  1960. ",5/61 ,0
BARAGA_PRICKETTBACKWATER_MNGM_0001_1.csv,3. Resurvey netting ineffective because  of abundant snags. ,6/62 ,1
BARAGA_PRICKETTBACKWATER_MNGM_0001_1.csv,"7. 11,000 muskellunge (av. 2. 9"")  planted 6-12-64. ",1/65 ,1
BARAGA_PRICKETTBACKWATER_MNGM_0001_1.csv,"9. 13, 500 muskellunge (+4. 4) planted  6/26/65; 3, 100 muskellunge (+5.  planted 6/30/65. ",6/65 ,1
BARAGA_PRICKETTBACKWATER_MNGM_0001_1.csv,10. Netting produced no muskellunge;  coll. card dated 4/29/68-5/6/68 ,fish ,1
ALGER_SHOENORTH_MNGM_0001_1.csv,1. Stocked as per recommendation with  legal brook trout. See stocking  records (FC)  la. Designated 1956.  1b. In order (Posted). ,12/57 ,0
ALGER_SHOENORTH_MNGM_0001_1.csv,2. Partial inventory August 1959. ,1956 ,1
ALGER_SHOENORTH_MNGM_0001_1.csv,3. Stocked 500 (L) rainbow 10/59. ,1956 ,0
ALGER_SHOENORTH_MNGM_0001_1.csv,2. (cont.) Netted 8/3-4/60 caught  and no rainbow-none caught by angling  during season ,9/59 ,1
ALGER_SHOENORTH_MNGM_0001_1.csv,4. Stocked 500 (L) brook trout (FC) ,11/59 ,0
ALGER_SHOENORTH_MNGM_0001_1.csv,"7. Stocked 5000 (SL) brook trout  1965. 10,000 (FF) splake 1966 ",1962 ,0
ALGER_SHOENORTH_MNGM_0001_1.csv,9. Stocked 1968 ,1968 ,0
LUCE_MUSGRAVE_MNGM_0003_1.csv,"3. Poisoned August 1948; stocked  200(L) and 2, 000(F) brook trout  1948 & 4,000(F) 1949 ",1949.0,0
LUCE_MUSGRAVE_MNGM_0003_1.csv,"4. Mortality (possible winterkill)  restocked with 200(L) left pectoral  clipped; and 2, 000(5"") 7/25/50 &  1, 500(SL) fall 1950 (perch found  to be present August 1950) ",1950.0,0
LUCE_MUSGRAVE_MNGM_0003_1.csv,"6. Stocked 4, , 000(F) LM bass fall &  1957, 1959 (FC) ",1961.0,0
GOGEBIC_IMP_MNGM_0001_1.csv,2. No warmwater species planted  1942- ,5/31/47 ,1
GOGEBIC_IMP_MNGM_0001_1.csv,"3. Rainbows stocked: 1943, 3000yr); 1944, 1000(16);1945, 1000(19) ",/49 ,0
GOGEBIC_IMP_MNGM_0001_1.csv,"4. Smelt, 668(A) planted in 1942.  No recoveries in 1944,1947 netting ",1951 ,1
GOGEBIC_IMP_MNGM_0001_1.csv,"6. Fing. rainbow trout planted (1946)  10,000; (1947) 10, 000; (1948) 10,  (1949)10, 000. Fair rainbow fishing  but lake relatively lightly fished  in 1948. ",,1
GOGEBIC_IMP_MNGM_0001_1.csv,"7. 5, 000fing. rainbows (31/4"") planted  1950; 1700 fing. rainbows(5.5"")  planted 1951. ",,1
GOGEBIC_IMP_MNGM_0001_1.csv,"8. 1000(A) rainbows planted annually  1952 thru 1955. Smelt taken from  stomach of lake trout caught by.  angler 1952) F air lake trout fishing, ",,1
OSCODA_MACK_MNGM_0003_1.csv,1. Transferred 100 adult golden  shiners to this lake from David  Lake (Reed Ranch) Oscoda Co. C. O.  Dockham assisted.  IFR survey party found golden  shiners abundant in August 1951 ,6/47 ,0
OSCODA_MACK_MNGM_0003_1.csv,4. 200 L. Bluegills planted ,10/52 ,1
OSCODA_MACK_MNGM_0003_1.csv,5. Stocked four (4) pair northern  pike. ,10/52 ,0
OSCODA_MACK_MNGM_0003_1.csv,"5. (Add) 3 female n. pike stocked  April 7, 1961 ",11/57 ,0
LIVINGSTON_SILVER_MNGM_0001_1.csv,2. Stocking discontinued of warm  water species ,1946 ,0
LIVINGSTON_SILVER_MNGM_0001_1.csv,6. Stocking discontinued ,6/63 ,0
LIVINGSTON_SILVER_MNGM_0001_1.csv,"7. Stocked with 20, 000 (1. 4"" av) 1. m  fing. from Federal surplus stock ",,0
LIVINGSTON_SILVER_MNGM_0001_1.csv,8. 29 n. pike planted in marsh ,,1
MARQUETTE_FRENCHY_MNGM_0003_1.csv,1. Partial survey accomp lished.  & oxygen tests show possibilities for  CO Saviluoto reports no fish present.  Posio reports good brook trout fishing  for short time several years ago. No  planting history. ,8/51 ,1
MARQUETTE_FRENCHY_MNGM_0003_1.csv,2. Planted as per rec. #2 on 10/10/51.  Netting and creel census in 1952  no survival. No fish of any kind  or reported in recent years. CFL ,10/51 ,0
LEELANAU_NORTHPORT_MNGM_0003_1.csv,2. Poor success. Public request  legal fish in-season plantings. ,1/59 ,1
HOUGHTON_ESTES_MNGM_0001_1.csv,1. USF'S netting of 8/22/67 shows  to contain bgills and y. perch ,8/67 ,1
CLARE_SILVER_MNGM_0002_1.csv,2. Lake netted '58. Scale samples  taken ,9-58 ,1
CLARE_SILVER_MNGM_0002_1.csv,3. Temperature and oxygen conditions  suitable for trout. Experimental  introductory planting of rainbows  advisable. ,1/60 ,1
IRON_JAMES_MNGM_0001_2.csv, Splake planted in fall of 1973. ,2/79 ,1
IRON_JAMES_MNGM_0001_2.csv,"8. 60 adult largemouth bass trans-  ferred from Sun Lake, Gog. Co.  110 largemouth bass fingerlings  from Tepee Lake +117 Adult north-  ern pike transferred from Wolf ",4/80 ,1
IRON_JAMES_MNGM_0001_2.csv,"7. Cont. 5,000 F splake planted  1973. 1,000,000 WE eyed eggs planted  1974-no apparent survival. ",2/81 ,1
IRON_JAMES_MNGM_0001_2.csv,8. Continued. 1979 - 200 adult  northern pike transferred from  McDonald Lake. ,2/84 ,1
IRON_JAMES_MNGM_0001_2.csv,"9. 5, 300 walleye fingerlings  planted 1980 ",,1
KALKASKA_LOG_MNGM_0003_1.csv,"2. Reports of good returns during  early spring and late fall.  Returns from fingerling rainbows  have been poor as indicated by  netting results, and fishermen  contacts. ",1949 ,1
KALKASKA_LOG_MNGM_0003_1.csv,4. 1500 legal-sized rainbow planted  1949 through I954 annually. ,5/55 ,1
OAKLAND_CASS_MNGM_0004_2.csv,"20. Done, 37,00 eggs collected. ",11/74 ,1
OAKLAND_CASS_MNGM_0004_2.csv,21. Delayed after public meeting - use  and private land problems. ,1/77 ,1
OAKLAND_CASS_MNGM_0004_2.csv,"22. 85,970 fingerlings planted in 1975  and 237,000 in 1976. ",8/78 ,1
OAKLAND_CASS_MNGM_0004_2.csv,"26. Nets vandalized, 2 stolen limited  data. ",,1
OTSEGO_LOST_MNGM_0004_1.csv,"2. Brook trout fingerlings, 3000  to 6000 planted 1933-33, and  1938. Planted brook trout, 200  (yr.) and 200 (A), 1941; 250(yr.) 1942. No other species planted.  Revised. ",1-29-46 ,0
OTSEGO_LOST_MNGM_0004_1.csv,3. No fish planted in 1943. 4. Planted brook trout 250 (yr.) 125 (A) in 1944 and in 1945.  Revised. ,,0
OTSEGO_LOST_MNGM_0004_1.csv,6. Planted brook trout: 1946- 2300 (7); 1947-2300 (8) ,,0
OTSEGO_LOST_MNGM_0004_1.csv,9. Not planted in1951. Lake toxic. ,,1
OTSEGO_LOST_MNGM_0004_1.csv,"10. Planted as scheduled 1952, 1953,  1954. PRS fish used in 1954, ",,0
CASS_MILLER_MNGM_0004_1.csv,1. Survey conducted (see Juno Lake) ,10/78 ,1
CASS_MILLER_MNGM_0004_1.csv,2. Done. No trout potential ,8/71 ,1
KEWEENAW_GLAZON_MNGM_0003_1.csv,"2. Anglers report pike abundant,  but never exceed 24"" ",6/24/52 ,1
KEWEENAW_GLAZON_MNGM_0003_1.csv,1. (cont.) 500 (A) brook trout  planted in 1953. plazon creek ? ,3-54 ,1
ANTRIM_THAYER_MNGM_0001_1.csv,"2. Fish plantings, 1933-42: walleyes, 12,000 (fry); bluegills, 11,900  (4); smallmouth bass, 450 (4), 55 (A). Plantings of warm-water  species to sustain populations  discontinued in state. No fish  planted, 1943 - ",,0
NEWAYGO_PICKEREL_MNGM_0006_1.csv,"1. Adult walleyes from"" Newaygo Transfer""  stocked periodically prior to  1949. None since that time. ",10/54 ,0
NEWAYGO_PICKEREL_MNGM_0006_1.csv,"4. 2000 (4"") rainbows stocked 4/54. ",10/54 ,0
NEWAYGO_PICKEREL_MNGM_0006_1.csv,"5. 7000 (2"") walleyes stocked 7/54. ",12/55 ,0
NEWAYGO_PICKEREL_MNGM_0006_1.csv,"4. 200 (5.1"") rainbow stocked 11/55 ",3/57 ,0
NEWAYGO_PICKEREL_MNGM_0006_1.csv,"4. 2,000 (5.7"") rainbow stocked 12/56. ",3/57 ,0
SCHOOLCRAFT_SECTION7_MNGM_0003_1.csv,"2. Stocked with 3-1000(L) brook trout  each fall as result of ""plant by  chance program"" of past. Though  shallow with bog fringe lake  produces good fishing.  some 2. 200-1000 (L) brook trout stocked  annually 1947-61 except 1949 &  1951 when 5, 000(F) stocked 1951  and  1, 000(SL) 1951. ",1957.0,0
SCHOOLCRAFT_SECTION7_MNGM_0003_1.csv,3. Stocked as recommended (1962-64). ,1967.0,0
SCHOOLCRAFT_SECTION7_MNGM_0003_1.csv,9. Stocking discontinued. ,1972.0,0
SCHOOLCRAFT_SECTION7_MNGM_0003_1.csv,10. Stocked as recommended. ,1967.0,0
HILLSDALE_MOON_MNGM_0003_1.csv,"1. General surveys conducted 1931,  1939. Panfish predominate Lake  mapped by IFR 6/21/31. Bluegills  stocked 1939-42. ",,0
MARQUETTE_AIRPORT_MNGM_0001_1.csv,2. Lake treated in Aug. 1940 and brook  trout planted. ,1941 ,1
MARQUETTE_AIRPORT_MNGM_0001_1.csv,3. Designated a trout lake eff. 1941. ,1946 ,1
MARQUETTE_AIRPORT_MNGM_0001_1.csv,4. Stocked as per 4 across 1942 thru  1945. ,1/46 ,0
MARQUETTE_AIRPORT_MNGM_0001_1.csv,"6. Planted 2,000 fing. brook trout in  46 & 47. Trout in fair conditions  in1947. ",11/52 ,0
MARQUETTE_AIRPORT_MNGM_0001_1.csv,"7. Planted 2, 000 F 1948, 49 & 51,  (1000 sublegals in 1950). Trout  and in poor condition in 1951 & 52. ",11/52 ,0
MARQUETTE_AIRPORT_MNGM_0001_1.csv,10. Lake released from exp. status ,1/66 ,1
MARQUETTE_AIRPORT_MNGM_0001_1.csv,11. 600 fall fing. planted in 1965.  Stocking policy rev. by staff. ,7/68 ,0
MARQUETTE_AIRPORT_MNGM_0001_1.csv,12. Done in 1966 and 1967. Netting  1968 indicates little success from  plants. Stocking policy again revised  revised by staff. ,,0
CHARLEVOIX_ADVANCE_MNGM_0001_1.csv,"1. Delete plantings. Stream small,  natural reproduction present. Advance  Bond formerly stocked, no longer ",12/66 ,0
HILLSDALE_SANDNORTH_MNGM_0001_1.csv,"1. Stocking: bluegills 1937-45; I. m.  1944, 1945; perch 1938.  Lake classified 1939--fish species  Panfish abundant. Lake mapped  1-20-43. ","1940, ",0
BENZIE_BENZIESPORTSMANSCLUB_MNGM_0002_1.csv,"2. 2,000 SF rainbow planted 1966 ",3/67 ,1
GRANDTRAVERSE_SANDLAKE2_MNGM_0001_1.csv,2. 927 yellow perch planted November  1960. (Population of golden shiners  has established itself.) ,11/60 ,1
GOGEBIC_PRESQUEISLE_MNGM_0001_1.csv,4. 505 n. pike transferred to other  waters. ,3/64 ,1
DICKINSON_ROCK_MNGM_0002_1.csv,3. Lake surveyed. Resident warmwater  doing well but heavily parasitized  by clinostomum ,6/67 ,1
ANTRIM_BELLAIRE_MNGM_0005_1.csv,2. Delete in lieu of new stocking  policy. ,12/66 ,0
BARAGA_LITTLE_MNGM_0002_1.csv,"2. 500 7-9"" brown trout stocked. ",5-61 ,0
BARAGA_LITTLE_MNGM_0002_1.csv,3. Netting indicates no overwinter  survival of brown trout. Considerable  fishing resulted from in- season  planting made during 1961 and  substantial portion of plant was  harvested. ,8/62 ,1
DICKINSON_CRYSTAL_MNGM_0003_1.csv,"3. Due to winterkill conditions  every winter, lake is considered  not worthwhile for further stock-  ing of fish, or other management  practices. ",12/55 ,0
DELTA_GOOSENECK_MNGM_0001_1.csv,"1. Pike lake designation dropped  in state.  No fish planted, 1942- ",8/54 ,1
DELTA_GOOSENECK_MNGM_0001_1.csv,"5. Stocked 2,000 rainbow legals in  gall 1958, 59 and 60. ",5/63 ,0
DELTA_GOOSENECK_MNGM_0001_1.csv,"6. Placed on winter rainbow lake  list effective Dec. 1, 1959.  6 (cont) Rainbows planted 1961 but  '62. Fishermen report abundance of  large suckers. Request removal prog. ",6/63 ,1
DELTA_GOOSENECK_MNGM_0001_1.csv,8. Not accomplished due to lack  of help. ,12/65 ,1
KENT_ADAIMPOUNDMENT_MNGM_0001_1.csv,1. Survey completed-Gamefish doing ,1973.0,1
PRESQUE_ESAU_MNGM_0001_2.csv,"11. Deleted, lake owners objected to  treatment. ",2/79 ,1
PRESQUE_ESAU_MNGM_0001_2.csv,12. Brown trout stocked 1968 & '69. ,2/79 ,0
PRESQUE_ESAU_MNGM_0001_2.csv,14. Deleted. ,,1
IRON_CAMP_MNGM_0001_1.csv,"2. Stocking 3000 (L) brook in 1955,  3000 (L) brook trout in 1956 ",11/9/60 ,0
IRON_CAMP_MNGM_0001_1.csv,5. Done. Stocked with rainbow trout ,,0
IRON_CAMP_MNGM_0001_1.csv,6. Done. Poor trout survival; excellent  bass pop; heavy sucker pop. ,,1
MONTMORENCY_SOUTHTWINTOMAHAWK_MNGM_0001_1.csv,1. Lake treated during fall of 66. ,12/66 ,1
IRON_SUNSET_MNGM_0001_1.csv,"1. (cont.) 3,000 (A) rainbow trout  planted in 1950, 1951, 1952 and ",1955 ,1
IRON_SUNSET_MNGM_0001_1.csv,1. 3000(A) rainbow trout planted  1954 ,3-55 ,1
IRON_SUNSET_MNGM_0001_1.csv,3. Stocking resumed in fall of 1957  by popular demand of sportsmen.  3000 legal rainbow trout stocked  A number of good size rainbow were  taken in fyke nets set for sucker  spawn taking in spring of 1957. ,11/66 ,0
IRON_SUNSET_MNGM_0001_1.csv,5. Stocked rainbow trout (see 1966  stocking schedule). ,,0
STJOSEPH_COLONDITCH_MNGM_0001_1.csv,1. No fish planted. ,8/69 ,1
MONTMORENCY_LAKE15_MNGM_0001_1.csv,"1. 6,400 smelt planted 4/23/54 ",5/195L ,1
MONTMORENCY_LAKE15_MNGM_0001_1.csv,"2. Partial survey, summer 1969 ",1/74 ,1
MONTMORENCY_LAKE15_MNGM_0001_1.csv,3. Rbws stocked 1973-1975. ,2/79 ,0
CHARLEVOIX_GENESARETH_MNGM_0001_1.csv,"2. No fish planted, 1941- ",7/60 ,1
IRON_HANNAHWEBB_MNGM_0001_2.csv,"9. 1500 legal rainbows stocked  1961; 10,000 fingerlings stocked  fall 1961. ",1/62 ,0
IRON_HANNAHWEBB_MNGM_0001_2.csv,13. Lake access scheduled by USFS  fiscal year 1968. Cont. stocking ,3/72 ,0
IRON_HANNAHWEBB_MNGM_0001_2.csv,13. Stocked rainbow trout (See 1966  stocking report) ,2/79 ,0
IRON_HANNAHWEBB_MNGM_0001_2.csv,"13. Cont. RBWS planted as follows:  1971-5,000 Y; 1972-5,007 Y; 1973-  5,000 Y; 1974-6,400 Y; 1975-12,800 Y  steelhead; 1976-9,600 FF; 1977-  6,400 Y; 1978-9,600 SF. ",2-13-85 ,1
IRON_HANNAHWEBB_MNGM_0001_2.csv,15. Done. First splake plant made  in 1983. ,,1
OGEMAW_NORTH_MNGM_0003_1.csv,2. Trout plantings complete failure. ,3/54 ,1
OGEMAW_NORTH_MNGM_0003_1.csv,8. Plantings made but none caught  by anglers (1954-1960) Wolf ,10/54 ,0
OGEMAW_NORTH_MNGM_0003_1.csv,9. 228 yearling redear sunfish planted ,6/59 ,1
OGEMAW_NORTH_MNGM_0003_1.csv,6. Planting made. ,55 ,0
NEWAYGO_PETTIBONE_MNGM_0001_1.csv,"2. Done--1,300 introduced. ",5/72 ,1
ALGER_TIE_MNGM_0003_1.csv,"1. No fish planted, 1933 ",1-24-49 ,1
BARAGA_BEAUFORT_MNGM_0001_1.csv,8. 1.4 million walleye fry released  5/21/76. ,10/76 ,1
BARAGA_BEAUFORT_MNGM_0001_1.csv,"8. 500,000 walleye fry released 5/78. ",12/78 ,1
BENZIE_HOMESTEAD_MNGM_0002_1.csv,"2. 4700#, 25, 000 fish (rainbow trout)  planted fall 1965 ",8/66 ,1
BENZIE_HOMESTEAD_MNGM_0002_1.csv,"3. 1, 000, 000 walleye fry stocked  spring 1966. ",8/66 ,0
BENZIE_HOMESTEAD_MNGM_0002_1.csv,4. Surv. conducted summer 1968.  Planting success very poor. ,1/69 ,0
GOGEBIC_SPIDER_MNGM_0002_1.csv,"1. Survey shows lake contains balanced  pop. of 1. m. bass, n. pike, bluegills,  pumpkinseeds and perch.  (continued) ; netted 8/11/71; species  composition unchanged, except  are now present. ",1/64 ,1
MARQUETTE_SHAGLITTLE_MNGM_0001_1.csv,5. Rainbow trout stocked 5/78 ,1/79 ,0
MARQUETTE_SHAGLITTLE_MNGM_0001_1.csv,"7. RBT yearlings planted 1980,81,83. ",1/80 ,1
CALHOUN_WINNIPIG_MNGM_0001_1.csv,"1. Stocking: bgills 1937-44; 1. m. bass  1938, 42, 43; perch 1938. ",6/60 ,0
CALHOUN_WINNIPIG_MNGM_0001_1.csv,2. P. A.S. purchased 6/10/60 ,6/64 ,1
CLARE_BERTHA_MNGM_0001_1.csv,3.25 inches planted 6-11-58 ,5/59 ,1
CLARE_BERTHA_MNGM_0001_1.csv,4. Estimated 2846 N. Pike fry released  June 1959. ,6/59 ,1
CLARE_BERTHA_MNGM_0001_1.csv,"5. Lake restocked with 29 1b. adult  bass, 7 lb. fing. bass, & 87 lb.  adult bluegills 6/4/59.  Lake closed to winter spearing  1960. ",1/60 ,0
CLARE_BERTHA_MNGM_0001_1.csv,"9. 250 largemouth bass, average  length 8"", planted fall 1961. ",12/61 ,1
MARQUETTE_PERCH_MNGM_0006_1.csv,1. No fish planted 1945 thru 1948. ,1-70 ,1
MARQUETTE_PERCH_MNGM_0006_1.csv,"4. Lake treated with fish tox,  444 lbs. - .5 ppm.  5&6. Done effective 1-1-50. ",1950 ,1
MARQUETTE_PERCH_MNGM_0006_1.csv,8. Stocking discontinued as of 1952. ,1952 ,0
DICKINSON_CARNEY_MNGM_0001_1.csv,"1. Done, 3000 (F) walleye planted  in 1953. ",4/54 ,1
DICKINSON_CARNEY_MNGM_0001_1.csv,2. Gillnetting in 1956 indicated  are established in lake. ,1/57 ,1
DICKINSON_CARNEY_MNGM_0001_1.csv,1. 2000 Frg. walleyes planted 1957. ,1/58 ,1
DICKINSON_CARNEY_MNGM_0001_1.csv,"2. Trapnetting in July 1961 produced  41 walleyes 13.0 to 25. 2"", , Av. size ",7/25/61 ,1
DICKINSON_CARNEY_MNGM_0001_1.csv,"2. Lake surveyed. Excellent crappie  pop. ;walleyes scarce  5 . Done. 1980- - 5,850 fingerling  walleyes planted. ",2/81 ,1
MENOMINEE_MICHIGANGREENBAY_MNGM_0001_1.csv,"2. Planting summary: 1971-40,000 ",2/79 ,0
SCHOOLCRAFT_TAYLOR_MNGM_0003_1.csv,1. Partial inventory-Eschmeyer  9/5/46(IFR) ,1946.0,1
SCHOOLCRAFT_TAYLOR_MNGM_0003_1.csv,2. 600 & 500 (F) 1. m. bass stocked  1940 and 1947; bluegills stocked  1935-40; brook trout 1937-39. ,1950.0,0
SCHOOLCRAFT_TAYLOR_MNGM_0003_1.csv,3. Gill netted 7/14-15/53(Mgt). Report  that trout stocked produce poor  fishing. No report of bass or bluegills  ever caught. ,1953.0,0
SCHOOLCRAFT_TAYLOR_MNGM_0003_1.csv,"4. Introduced 110(L) n. pike 5/24/55;  av. 19"" - 1#. ",1959.0,0
STJOSEPH_STURGISDAM_MNGM_0001_1.csv,1. Survey conducted. ,10/72 ,1
STJOSEPH_STURGISDAM_MNGM_0001_1.csv,2. Channel catfish stocking started ,5/75 ,0
STJOSEPH_STURGISDAM_MNGM_0001_1.csv,3. Walleye stocking program began ,7/75 ,0
BERRIEN_PAINTER_MNGM_0002_1.csv,1. No fish planted. ,4/70 ,1
KENT_PINE_MNGM_0001_1.csv,"3. 4, 500 brown and 1, 300 rainbow  trout planted ",10/6 ,1
KENT_PINE_MNGM_0001_1.csv,5. Stocked 48 largemouth bass ,1969 ,0
KENT_PINE_MNGM_0001_1.csv,"7. Stocked 28,000 redear X green  sunfish. ",1969 ,0
KENT_PINE_MNGM_0001_1.csv,8. Stocked - male bluegills ,1969 ,0
KENT_PINE_MNGM_0001_1.csv,"9. Stocked 322 sf n pike; 5,000 1m  bass f; 28,000 redear X green  70 sunfish f. ",1/71 ,0
OSCODA_ISLAND_MNGM_0003_1.csv,1. No fish planted since 1940. ,3/55 ,1
MARQUETTE_HAYWIRE_MNGM_0001_2.csv,6. Fall fing. stocked thru 1965.  Netting 6/66 indicates good growth  and survival. Minnows present ,7/66 ,0
MARQUETTE_HAYWIRE_MNGM_0001_2.csv,7. So designated. ,1/66 ,1
MARQUETTE_HAYWIRE_MNGM_0001_2.csv,8. Spring fingerling brook trout  plants cancelled. Local fishermen  indicate lack of interest. ,4/66 ,1
MARQUETTE_HAYWIRE_MNGM_0001_2.csv,9. Brown trout stocked 1968 (1000 F.  10 Netting 6/69 indicate good growth  and survival. ,1/69 ,0
MARQUETTE_HAYWIRE_MNGM_0001_2.csv,13. Brook trout stocked 74-79 ,11/7 ,0
MECOSTA_BLUE_MNGM_0003_1.csv,2. Survey request granted by  Geological Survey ,2/56 ,1
MECOSTA_BLUE_MNGM_0003_1.csv,2. Survey completed. Circuit court  established legal lake level at  elevation 959.5 in 12/57.  Deviations from this will be  determined later. ,1/58 ,1
OTSEGO_CHUBBIG_MNGM_0001_1.csv,6. Planted through 1965 ,1/74 ,0
OTSEGO_CHUBBIG_MNGM_0001_1.csv,"8. Surveyed, 1974, good brown trout  survival & growth ",,1
BRANCH_ROSE_MNGM_0001_1.csv,"10. Fyke net survey, May 9, 10, 1975;  no muskies taken ",1/14/76 ,1
KALAMAZOO_TUBBS_MNGM_0001_1.csv,1. Gibl netting completed in 7/65.  Cisco taken ,1/67 ,1
JACKSON_SCHOOLHOUSE_MNGM_0001_1.csv,"1. Stocking: bluegills 1937, 39-41; 1.  1937-40; sunfish 1939.  Lake mapped by IFR Jan. 1954. ",1/54 ,0
JACKSON_SCHOOLHOUSE_MNGM_0001_1.csv,2. Treated 10/21/65. ,1965 ,1
JACKSON_SCHOOLHOUSE_MNGM_0001_1.csv,3. 5000 l.m. bass stocked 12/15/65 ,,0
OTSEGO_BIGBEAR_MNGM_0002_1.csv,1. Planting completed '41 and '42. ,2/18/48 ,0
GRANDTRAVERSE_GREEN_MNGM_0001_2.csv,"11. 5,000 rainbow planted 1961, 1962 ",1-64 ,1
GRANDTRAVERSE_GREEN_MNGM_0001_2.csv,"12. 25,000 FF brown trout planted  in 1965  31,300 SL lake trout planted in 1965 ",3/67 ,1
GRANDTRAVERSE_GREEN_MNGM_0001_2.csv,15. Survey completed July 1975. Ba-  lanced warmwater population present;  bluegills & perch appear to in poor  condition; brown trout plantings  appear successful. ,1/76 ,1
CRAWFORD_FROGSOUTHBASIN_MNGM_0001_1.csv,"4. 1,000 L.M.Bass fingerlings  planted 1957. ",1957 ,1
CLARE_BLUFF_MNGM_0003_1.csv,"1. Lake netted, 1961. ",10/61 ,1
IRON_TEPEE_MNGM_0001_1.csv,"3. 150 N. Pike 18"" Av. lenth  stocked 4/19/63 ",10/63 ,0
IRON_TEPEE_MNGM_0001_1.csv,3. Continued. 1979 - 440 adult  northern pike planted. ,4/80 ,1
BARRY_MILL_MNGM_0003_1.csv,4. Treated 9-63 -- 3-5 ppb. ,2/67 ,1
BARRY_MILL_MNGM_0003_1.csv,"6. 9, 250 3. 1"" muskellunge planted  6/12-19/64. ",2/73 ,1
GOGEBIC_LITTLEDUCK_MNGM_0002_1.csv,"15. Riparian rept: 189 rbw caught  5/15 - 10/15/82; size range 10""-22""  ave 15"". Large nos. of minnows observ.  RBW eating minnows. ",1/82 ,1
GOGEBIC_THRUSH_MNGM_0002_2.csv,10. Netted 7/78; bass and b.gill pop.  well balanced. ,11/78 ,1
OGEMAW_HORSESHOE_MNGM_0003_1.csv,1. No fish have been planted since  1941. ,8/62 ,1
OGEMAW_HORSESHOE_MNGM_0003_1.csv,"6. Reclaimed w/rotenone in 1967. Planted w/r'bows, adult LM bass &  adult bluegills. ",3/79 ,0
OGEMAW_HORSESHOE_MNGM_0003_1.csv,"8. 1969-R' bows doing well, plenty of bass reproduction but no b.gills.  Trout about gone. Small bass dominate  lake, b.gills very scarce. Should  resume rainbow plantings. ",,1
BARAGA_SIXMILECREEK_MNGM_0001_1.csv,"1. Legal brook trout stocked 1961,  1962, 1963. ",/ 62 ,0
BARAGA_SIXMILECREEK_MNGM_0001_1.csv,4. Deleted. ,6/66 ,1
BARAGA_SIXMILECREEK_MNGM_0001_1.csv,"8. 100,000 SF rainbows (+2.0"")  planted 7/11/66  8 (cont) Fish released spring 1967.  Production low. Pond reflooded ",5/67 ,1
BARAGA_SIXMILECREEK_MNGM_0001_1.csv,10. 7000 SF rainbows (+ 1. 7) planted  7/12/67 ,7/67 ,1
KENT_MYERS_MNGM_0003_1.csv,3. Lake surveyed. Bluegills stunted. ,12/70 ,1
LIVINGSTON_LIME_MNGM_0001_1.csv,"4. 1,500 yrl. rainbows stocked 6/67,  reports by fall indicate fish had  grown to 10-15"" ",,0
OSCODA_BIRD_MNGM_0004_1.csv,1. Planted 150 golden shiners in this  lake. Cons. Officer Verne Dockham  assisted. ,5/19/4 ,0
ALGER_READY_MNGM_0001_1.csv,3. Largemouth bass stocked 12/64  and 10/65 ,7/66 ,0
ALGER_READY_MNGM_0001_1.csv,5. Netting on 6/13/68 produced no fish  but numerous adult 1. m. bass  on spawning beds and fishermen  reported good catches. Common  shiners not yet introduced. ,,1
HILLSDALE_BAWBEESE_MNGM_0001_1.csv,"1. Lake classified and fish speci  1927, 1931, 1939. Stocking:  44; I. m. bass 1937-43; perch  Lake mapped 2/8/44 by IFR. ",1937- ,0
HILLSDALE_BAWBEESE_MNGM_0001_1.csv,2. cont. Surveyed as part of St.  Joseph River survey on 7/17/72  with boom shocker and fyke nets.  Few fish captured. ,5/79 ,1
LIVINGSTON_ZUKEY_MNGM_0003_1.csv,2. stocking discontinued ,1943 ,0
LUCE_OLDHEADQUARTERS_MNGM_0003_1.csv,5. Stocked 1000(A) brown bullheads  April 1963 (FC) ,1966.0,0
